time,theta_b,dtheta_b,dtheta_w,action
154.11,5.82,23.11,-4.68,1
155.24,5.91,22.98,-4.68,1
156.38,5.91,22.98,1.73,1
157.51,5.91,22.98,1.73,1
158.64,6.01,22.81,13.52,1
159.77,6.01,22.81,13.52,1
160.91,6.01,22.81,8.45,1
162.04,6.01,22.81,8.45,1
163.17,6.1,22.89,8.45,1
164.32,6.1,22.89,6.68,1
165.45,6.1,22.89,6.68,1
166.58,6.1,22.89,5.96,1
167.71,6.2,22.67,5.96,1
168.84,6.2,22.67,-4.37,1
169.98,6.2,22.67,-4.37,1
171.11,6.29,22.58,-13.13,1
172.24,6.29,22.58,-13.13,1
173.37,6.29,22.58,6.07,1
174.51,6.29,22.58,6.07,1
175.64,6.38,22.45,-6.86,1
176.77,6.38,22.45,-6.86,1
177.9,6.38,22.45,2.38,1
179.03,6.38,22.45,2.38,1
180.17,6.47,22.72,-1.78,1
181.3,6.47,22.72,-1.78,1
182.43,6.47,22.72,21.09,1
183.56,6.57,22.91,21.09,1
184.7,6.57,22.91,12.59,1
185.83,6.57,22.91,12.59,1
186.96,6.57,22.91,12.59,1
188.1,6.66,22.36,-6.6,1
189.23,6.66,22.36,-6.6,1
190.36,6.66,22.36,1.04,1
191.49,6.66,22.36,1.04,1
192.62,6.75,22.16,-10.68,1
193.76,6.75,22.16,-10.68,1
194.89,6.75,22.16,-4.99,1
196.02,6.84,22.05,-4.99,1
197.15,6.84,22.05,2.8,1
198.29,6.84,22.05,2.8,1
199.42,6.84,22.05,1.18,1
200.55,6.93,21.33,1.18,1
201.68,6.93,21.33,17.44,1
202.82,6.93,21.33,17.44,1
203.95,6.93,21.33,18.04,1
205.08,7.03,21.88,18.04,1
206.21,7.03,21.88,7.36,1
207.35,7.03,21.88,7.36,1
208.48,7.12,21.83,7.36,1
209.61,7.12,21.83,4.69,1
210.74,7.12,21.83,4.69,1
211.88,7.12,21.83,4.35,1
213.01,7.21,21.79,4.35,1
214.14,7.21,21.79,7.77,1
215.27,7.21,21.79,7.77,1
216.4,7.21,21.79,-4.34,1
217.54,7.29,21.45,-4.34,1
218.67,7.29,21.45,-6.35,1
219.8,7.29,21.45,-6.35,1
220.93,7.29,21.45,6.64,1
222.06,7.38,16.97,6.64,1
223.2,7.38,16.97,23.4,1
224.34,7.38,16.97,23.4,1
225.47,7.38,16.97,20.1,1
226.6,7.47,18.89,20.1,1
227.71,7.47,18.89,20.1,1
228.84,7.47,18.89,23.27,1
229.98,7.47,18.89,23.27,1
231.11,7.47,18.89,1.91,1
232.24,7.56,16.88,1.91,1
233.38,7.56,16.88,-8.92,1
234.51,7.56,16.88,-8.92,1
235.64,7.56,16.88,-12.71,1
236.77,7.65,18.93,-12.71,1
237.91,7.65,18.93,6.22,1
239.04,7.65,18.93,6.22,1
240.17,7.65,18.93,7.21,1
241.3,7.65,18.93,7.21,1
242.44,7.74,16.8,15.61,1
243.57,7.74,16.8,15.61,1
244.7,7.74,16.8,-2.7,1
245.83,7.74,16.8,-2.7,1
246.96,7.83,18.75,13.28,1
248.1,7.83,18.75,13.28,1
249.23,7.83,18.75,13.28,1
250.36,7.83,18.75,7.73,1
251.5,7.83,18.75,7.73,1
252.63,7.92,16.79,-0.06,1
253.76,7.92,16.79,-0.06,1
254.9,7.92,16.79,4.37,1
256.03,7.92,16.79,4.37,1
257.16,8.01,18.48,-3.73,1
258.29,8.01,18.48,-3.73,1
259.43,8.01,18.48,0.35,1
260.56,8.01,18.48,0.35,1
261.69,8.09,18.41,-1.73,1
262.82,8.09,18.41,-1.73,1
263.96,8.09,18.41,13.62,1
265.09,8.09,18.41,13.62,1
266.22,8.09,18.41,16.26,1
267.36,8.18,16.36,16.26,1
268.49,8.18,16.36,16.15,1
269.62,8.18,16.36,16.15,1
270.75,8.18,16.36,2.35,1
271.89,8.27,18.28,2.35,1
273.02,8.27,18.28,2.35,1
274.15,8.27,18.28,-4.32,1
275.29,8.27,18.28,-4.32,1
276.42,8.27,18.28,4,1
277.55,8.35,15.99,4,1
278.68,8.35,15.99,0.38,1
279.82,8.35,15.99,0.38,1
280.95,8.35,15.99,-8.03,1
282.08,8.44,18.18,-8.03,1
283.21,8.44,18.18,-6.76,1
284.35,8.44,18.18,-6.76,1
285.48,8.44,18.18,3.92,1
286.61,8.44,18.18,3.92,1
287.72,8.53,16.16,11.93,1
288.85,8.53,16.16,11.93,1
289.98,8.53,16.16,9.29,1
291.11,8.53,16.16,9.29,1
292.25,8.61,18.03,21.39,1
293.38,8.61,18.03,21.39,1
294.51,8.61,18.03,21.39,1
295.65,8.61,18.03,-0.76,1
296.78,8.7,18.1,-0.76,1
297.92,8.7,18.1,-7.32,1
299.05,8.7,18.1,-7.32,1
300.18,8.7,18.1,1.62,1
301.31,8.7,18.1,1.62,1
302.45,8.78,15.89,8.24,1
303.58,8.78,15.89,8.24,1
304.71,8.78,15.89,9.09,1
305.84,8.78,15.89,9.09,1
306.98,8.86,17.82,16.24,1
308.11,8.86,17.82,16.24,1
309.24,8.86,17.82,23.46,1
310.37,8.86,17.82,23.46,1
311.51,8.86,17.82,20.4,1
312.64,8.95,15.89,20.4,1
313.77,8.95,15.89,15.74,1
314.9,8.95,15.89,15.74,1
316.04,8.95,15.89,15.74,1
317.17,9.03,17.68,-3.32,1
318.3,9.03,17.68,-3.32,1
319.44,9.03,17.68,23.2,1
320.57,9.03,17.68,23.2,1
321.7,9.11,15.68,-13.07,1
322.83,9.11,15.68,-13.07,1
323.97,9.11,15.68,2.36,1
325.1,9.11,15.68,2.36,1
326.23,9.11,15.68,5.84,1
327.36,9.2,17.73,5.84,1
328.5,9.2,17.73,15.2,1
329.63,9.2,17.73,15.2,1
330.76,9.2,17.73,20.64,1
331.9,9.28,15.92,20.64,1
333.03,9.28,15.92,15.24,1
334.16,9.28,15.92,15.24,1
335.3,9.28,15.92,9.14,1
336.43,9.37,17.62,9.14,1
337.56,9.37,17.62,9.14,1
338.69,9.37,17.62,9.54,1
339.83,9.37,17.62,9.54,1
340.96,9.37,17.62,7.92,1
342.1,9.45,15.37,7.92,1
343.23,9.45,15.37,-0.05,1
344.37,9.45,15.37,-0.05,1
345.5,9.45,15.37,5.3,1
346.63,9.53,17.42,5.3,1
347.77,9.53,17.42,4.79,1
348.9,9.53,17.42,4.79,1
350.03,9.53,17.42,6.67,1
351.16,9.53,17.42,6.67,1
352.3,9.61,15.07,17.28,1
353.43,9.61,15.07,17.28,1
354.56,9.61,15.07,14.62,1
355.7,9.61,15.07,14.62,1
356.83,9.69,17.35,16.58,1
357.96,9.69,17.35,16.58,1
359.09,9.69,17.35,16.58,1
360.23,9.69,17.35,14.47,1
361.36,9.69,17.35,14.47,1
362.49,9.77,15.03,8.77,1
363.62,9.77,15.03,8.77,1
364.76,9.77,15.03,1.47,1
365.89,9.77,15.03,1.47,1
367.02,9.85,17,1.1,1
368.15,9.85,17,1.1,1
369.29,9.85,17,1.93,1
370.42,9.85,17,1.93,1
371.55,9.93,16.67,8.52,1
372.68,9.93,16.67,8.52,1
373.82,9.93,16.67,20.33,1
374.95,9.93,16.67,20.33,1
376.08,9.93,16.67,14.73,1
377.21,10.01,14.94,14.73,1
378.35,10.01,14.94,27.36,1
379.48,10.01,14.94,27.36,1
380.61,10.01,14.94,14.95,1
381.75,10.09,16.74,14.95,1
382.88,10.09,16.74,14.95,1
384.01,10.09,16.74,8.27,1
385.15,10.09,16.74,8.27,1
386.28,10.09,16.74,-4.99,1
387.41,10.17,14.92,-4.99,1
388.55,10.17,14.92,4.27,1
389.68,10.17,14.92,4.27,1
390.81,10.17,14.92,3.28,1
391.95,10.25,15.83,3.28,1
393.08,10.25,15.83,-1.76,1
394.21,10.25,15.83,-1.76,1
395.35,10.25,15.83,18.18,1
396.48,10.25,15.83,18.18,1
397.61,10.33,16.12,12.98,1
398.74,10.33,16.12,12.98,1
399.88,10.33,16.12,11.87,1
401.02,10.33,16.12,11.87,1
402.15,10.41,16.42,14.47,1
403.29,10.41,16.42,14.47,1
404.38,10.41,16.42,14.47,1
405.52,10.41,16.42,11.46,1
406.65,10.41,16.42,11.46,1
407.78,10.49,14.2,12.85,1
408.92,10.49,14.2,12.85,1
410.05,10.49,14.2,8.06,1
411.18,10.49,14.2,8.06,1
412.32,10.56,16.35,-3.76,1
413.45,10.56,16.35,-3.76,1
414.58,10.56,16.35,8.37,1
415.71,10.56,16.35,8.37,1
416.85,10.64,16.32,2.11,1
417.98,10.64,16.32,2.11,1
419.11,10.64,16.32,19.33,1
420.25,10.64,16.32,19.33,1
421.38,10.64,16.32,75.46,1
422.51,10.72,14.27,75.46,1
423.65,10.72,14.27,4.4,1
424.78,10.72,14.27,4.4,1
425.91,10.72,14.27,4.4,1
427.05,10.8,15.97,-3.05,1
428.18,10.8,15.97,-3.05,1
429.31,10.8,15.97,21.5,1
430.45,10.8,15.97,21.5,1
431.58,10.87,16.26,-2.79,1
432.71,10.87,16.26,-2.79,1
433.85,10.87,16.26,0.3,1
434.98,10.87,16.26,0.3,1
436.11,10.87,16.26,-4.21,1
437.24,10.95,15.9,-4.21,1
438.38,10.95,15.9,7.52,1
439.51,10.95,15.9,7.52,1
440.64,10.95,15.9,7.88,1
441.78,11.03,14.33,7.88,1
442.91,11.03,14.33,17.08,1
444.05,11.03,14.33,17.08,1
445.18,11.03,14.33,7.56,1
446.31,11.03,14.33,7.56,1
447.44,11.1,15.54,7.56,1
448.58,11.1,15.54,9.63,1
449.71,11.1,15.54,9.63,1
450.84,11.1,15.54,-4.14,1
451.98,11.18,15.51,-4.14,1
453.11,11.18,15.51,-1.83,1
454.24,11.18,15.51,-1.83,1
455.38,11.18,15.51,-5.36,1
456.51,11.25,15.33,-5.36,1
457.65,11.25,15.33,7.74,1
458.78,11.25,15.33,7.74,1
459.92,11.25,15.33,6.08,1
461.05,11.25,15.33,6.08,1
462.18,11.33,13.6,3.85,1
463.31,11.33,13.6,3.85,1
464.45,11.33,13.6,17.94,1
465.58,11.33,13.6,17.94,1
466.71,11.4,15.8,14.26,1
467.85,11.4,15.8,14.26,1
468.98,11.4,15.8,11.84,1
470.11,11.4,15.8,11.84,1
471.25,11.4,15.8,11.84,1
472.38,11.48,15.24,9.81,1
473.51,11.48,15.24,9.81,1
474.65,11.48,15.24,-1.52,1
475.78,11.48,15.24,-1.52,1
476.91,11.55,13.96,-0.39,1
478.05,11.55,13.96,-0.39,1
479.18,11.55,13.96,12.24,1
480.31,11.55,13.96,12.24,1
481.45,11.55,13.96,0.83,1
482.58,11.63,14.94,0.83,1
483.71,11.63,14.94,6.96,1
484.85,11.63,14.94,6.96,1
485.98,11.63,14.94,6.72,1
487.11,11.7,15.29,6.72,1
488.25,11.7,15.29,1.16,1
489.38,11.7,15.29,1.16,1
490.51,11.7,15.29,11.7,1
491.65,11.77,15.41,11.7,1
492.78,11.77,15.41,11.7,1
493.91,11.77,15.41,16.7,1
495.05,11.77,15.41,16.7,1
496.18,11.77,15.41,-4.54,1
497.31,11.85,13.56,-4.54,1
498.45,11.85,13.56,-11.04,1
499.58,11.85,13.56,-11.04,1
500.71,11.85,13.56,-2.22,1
501.85,11.92,15.36,-2.22,1
502.98,11.92,15.36,12.5,1
504.11,11.92,15.36,12.5,1
505.25,11.92,15.36,27.31,1
506.38,11.99,15.39,27.31,1
507.51,11.99,15.39,4.86,1
508.65,11.99,15.39,4.86,1
509.78,11.99,15.39,5.31,1
510.91,11.99,15.39,5.31,1
512.05,12.06,13.04,0.01,1
513.18,12.06,13.04,0.01,1
514.32,12.06,13.04,0.01,1
515.45,12.06,13.04,16.68,1
516.59,12.14,15.47,16.68,1
517.71,12.14,15.47,-6.34,1
518.85,12.14,15.47,-6.34,1
519.98,12.14,15.47,-7.01,1
521.11,12.14,15.47,-7.01,1
522.25,12.21,14.87,-6,1
523.38,12.21,14.87,-6,1
524.52,12.21,14.87,23.64,1
525.65,12.21,14.87,23.64,1
526.78,12.28,14.3,-4.96,1
527.92,12.28,14.3,-4.96,1
529.05,12.28,14.3,22.33,1
530.18,12.28,14.3,22.33,1
531.32,12.28,14.3,3.88,1
532.45,12.35,13.19,3.88,1
533.58,12.35,13.19,13.59,1
534.72,12.35,13.19,13.59,1
535.85,12.35,13.19,-9.91,1
536.98,12.42,14.81,-9.91,1
538.11,12.42,14.81,-9.91,1
539.25,12.42,14.81,5.59,1
540.38,12.42,14.81,5.59,1
541.52,12.5,14.89,-10.68,1
542.65,12.5,14.89,-10.68,1
543.78,12.5,14.89,-1.66,1
544.91,12.5,14.89,-1.66,1
546.05,12.5,14.89,-5.55,1
547.18,12.57,14.51,-5.55,1
548.32,12.57,14.51,0.92,1
549.45,12.57,14.51,0.92,1
550.58,12.57,14.51,21.2,1
551.72,12.64,13.19,21.2,1
552.85,12.64,13.19,12.04,1
553.98,12.64,13.19,12.04,1
555.12,12.64,13.19,4.77,1
556.25,12.64,13.19,4.77,1
557.38,12.71,14.04,-5.53,1
558.52,12.71,14.04,-5.53,1
559.65,12.71,14.04,-5.53,1
560.78,12.71,14.04,0.01,1
561.91,12.78,14.66,0.01,1
563.05,12.78,14.66,-3.07,1
564.18,12.78,14.66,-3.07,1
565.32,12.78,14.66,-7.22,1
566.45,12.78,14.66,-7.22,1
567.58,12.85,12.69,7.58,1
568.72,12.85,12.69,7.58,1
569.85,12.85,12.69,5.61,1
570.99,12.85,12.69,5.61,1
572.12,12.91,14.61,18.91,1
573.26,12.91,14.61,18.91,1
574.38,12.91,14.61,4.16,1
575.51,12.91,14.61,4.16,1
576.65,12.98,14.15,1.27,1
577.78,12.98,14.15,1.27,1
578.91,12.98,14.15,1.27,1
580.04,12.98,14.15,-2.15,1
581.18,12.98,14.15,-2.15,1
582.31,13.05,13.02,-1.43,1
583.44,13.05,13.02,-1.43,1
584.58,13.05,13.02,-2.42,1
585.71,13.05,13.02,-2.42,1
586.84,13.12,14.51,-12.39,1
587.98,13.12,14.51,-12.39,1
589.11,13.12,14.51,-4.18,1
590.24,13.12,14.51,-4.18,1
591.38,13.19,14.42,7.52,1
592.51,13.19,14.42,7.52,1
593.64,13.19,14.42,0.03,1
594.78,13.19,14.42,0.03,1
595.91,13.19,14.42,8.4,1
597.04,13.26,12.52,8.4,1
598.18,13.26,12.52,6.27,1
599.31,13.26,12.52,6.27,1
600.44,13.26,12.52,6.27,1
601.58,13.33,14.48,-5.6,1
602.71,13.33,14.48,-5.6,1
603.84,13.33,14.48,2.6,1
604.98,13.33,14.48,2.6,1
606.11,13.33,14.48,-13.55,1
607.24,13.39,13.96,-13.55,1
608.38,13.39,13.96,7.5,1
609.51,13.39,13.96,7.5,1
610.64,13.39,13.96,-12.36,1
611.78,13.46,13.77,-12.36,1
612.91,13.46,13.77,-8.46,1
614.04,13.46,13.77,-8.46,1
615.18,13.46,13.77,35.31,1
616.31,13.46,13.77,35.31,1
617.44,13.53,11.77,-5.28,1
618.58,13.53,11.77,-5.28,1
619.71,13.53,11.77,-1.56,1
620.84,13.53,11.77,-1.56,1
621.98,13.6,14.1,-3.83,1
623.11,13.6,14.1,-3.83,1
624.24,13.6,14.1,-3.83,1
625.38,13.6,14.1,-10.02,1
626.51,13.66,14.16,-10.02,1
627.65,13.66,14.16,-2.69,1
628.78,13.66,14.16,-2.69,1
629.92,13.66,14.16,11.05,1
631.05,13.66,14.16,11.05,1
632.18,13.73,13.5,3.23,1
633.31,13.73,13.5,3.23,1
634.45,13.73,13.5,1.2,1
635.58,13.73,13.5,1.2,1
636.71,13.8,12.37,1.83,1
637.84,13.8,12.37,1.83,1
638.98,13.8,12.37,4.12,1
640.11,13.8,12.37,4.12,1
641.24,13.8,12.37,-2.58,1
642.38,13.86,13.49,-2.58,1
643.51,13.86,13.49,7.81,1
644.64,13.86,13.49,7.81,1
645.78,13.86,13.49,4,1
646.91,13.93,13.77,4,1
648.04,13.93,13.77,4,1
649.18,13.93,13.77,1.85,1
650.31,13.93,13.77,1.85,1
651.44,13.93,13.77,-20.46,1
652.58,13.99,12.14,-20.46,1
653.71,13.99,12.14,15.29,1
654.84,13.99,12.14,15.29,1
655.98,13.99,12.14,-2.68,1
657.11,14.06,13.37,-2.68,1
658.24,14.06,13.37,-8.61,1
659.38,14.06,13.37,-8.61,1
660.51,14.06,13.37,-9.18,1
661.65,14.12,13.37,-9.18,1
662.78,14.12,13.37,20.42,1
663.91,14.12,13.37,20.42,1
665.04,14.12,13.37,3.51,1
666.18,14.19,13.75,3.51,1
667.31,14.19,13.75,13.1,1
668.44,14.19,13.75,13.1,1
669.58,14.19,13.75,13.1,1
670.71,14.19,13.75,-6.88,1
671.84,14.25,11.7,-6.88,1
672.97,14.25,11.7,1.91,1
674.11,14.25,11.7,1.91,1
675.24,14.25,11.7,-14.62,1
676.38,14.32,13.62,-14.62,1
677.51,14.32,13.62,68.93,1
679.81,14.32,13.62,48.34,1
681.83,14.38,12.95,65.9,1
682.96,14.38,12.95,65.9,1
684.1,14.38,12.95,183.59,1
685.23,14.38,12.95,183.59,1
686.92,14.44,12.01,55.23,1
688.05,14.44,12.01,55.23,1
689.19,14.44,12.01,4.46,1
690.32,14.44,12.01,4.46,1
691.45,14.51,13.44,-7.8,1
692.58,14.51,13.44,-7.8,1
693.72,14.51,13.44,16.39,1
694.85,14.51,13.44,16.39,1
695.98,14.51,13.44,1.64,1
697.11,14.57,11.72,1.64,1
698.24,14.57,11.72,1.64,1
699.38,14.57,11.72,9.35,1
700.51,14.57,11.72,9.35,1
701.64,14.63,13.41,-10.95,1
702.78,14.63,13.41,-10.95,1
703.91,14.63,13.41,2.44,1
705.04,14.63,13.41,2.44,1
706.17,14.63,13.41,-2.59,1
707.3,14.69,11.7,-2.59,1
708.44,14.69,11.7,-0.36,1
709.57,14.69,11.7,-0.36,1
710.7,14.69,11.7,-2.73,1
711.84,14.76,13.3,-2.73,1
712.97,14.76,13.3,10.81,1
714.1,14.76,13.3,10.81,1
715.23,14.76,13.3,26.67,1
716.43,14.82,13.24,26.67,1
717.56,14.82,13.24,2.88,1
718.7,14.82,13.24,2.88,1
719.83,14.82,13.24,10.88,1
720.96,14.88,12.62,10.88,1
722.17,14.88,12.62,6.81,1
723.3,14.88,12.62,6.81,1
724.43,14.88,12.62,6.81,1
725.57,14.88,12.62,-3.61,1
726.7,14.94,11.63,-3.61,1
727.84,14.94,11.63,11.12,1
729.03,14.94,11.63,11.12,1
730.16,14.94,11.63,-11.06,1
731.3,15,12.94,-11.06,1
732.43,15,12.94,6.98,1
733.57,15,12.94,6.98,1
734.7,15,12.94,5.3,1
735.83,15,12.94,5.3,1
736.97,15.07,11.52,-8.64,1
738.1,15.07,11.52,-8.64,1
739.23,15.07,11.52,9.04,1
740.37,15.07,11.52,9.04,1
741.51,15.13,12.91,8.49,1
742.64,15.13,12.91,8.49,1
743.77,15.13,12.91,8.49,1
744.91,15.13,12.91,12.83,1
746.04,15.13,12.91,12.83,1
747.17,15.19,11.14,4.06,1
748.3,15.19,11.14,4.06,1
749.44,15.19,11.14,1.88,1
750.57,15.19,11.14,1.88,1
751.7,15.25,12.78,-4.46,1
752.84,15.25,12.78,-4.46,1
753.97,15.25,12.78,8.13,1
755.1,15.25,12.78,8.13,1
756.24,15.31,12.82,8.55,1
757.37,15.31,12.82,8.55,1
758.5,15.31,12.82,5.26,1
759.63,15.31,12.82,5.26,1
760.77,15.31,12.82,5.26,1
761.9,15.37,11.15,-0.04,1
763.04,15.37,11.15,-0.04,1
764.17,15.37,11.15,30.1,1
765.3,15.37,11.15,30.1,1
766.43,15.43,12.49,3.39,1
767.57,15.43,12.49,3.39,1
768.7,15.43,12.49,2.32,1
769.83,15.43,12.49,2.32,1
770.97,15.43,12.49,29.36,1
772.11,15.49,10.87,29.36,1
773.24,15.49,10.87,9.02,1
774.38,15.49,10.87,9.02,1
775.51,15.49,10.87,7.59,1
776.64,15.55,12.5,7.59,1
777.78,15.55,12.5,24.98,1
778.91,15.55,12.5,24.98,1
780.04,15.55,12.5,15.43,1
781.18,15.61,12.69,15.43,1
782.31,15.61,12.69,15.43,1
783.44,15.61,12.69,14.56,1
784.58,15.61,12.69,14.56,1
785.71,15.61,12.69,5.31,1
786.84,15.66,11.11,5.31,1
787.98,15.66,11.11,10.39,1
789.11,15.66,11.11,10.39,1
790.24,15.66,11.11,18.1,1
791.38,15.72,11.8,18.1,1
792.51,15.72,11.8,3.79,1
793.64,15.72,11.8,3.79,1
794.78,15.72,11.8,0.62,1
795.91,15.72,11.8,0.62,1
797.04,15.78,11.09,6.29,1
798.17,15.78,11.09,6.29,1
799.31,15.78,11.09,14.96,1
800.44,15.78,11.09,14.96,1
801.57,15.84,12.26,14.96,1
802.7,15.84,12.26,10.45,1
803.84,15.84,12.26,10.45,1
804.97,15.84,12.26,-4.68,1
806.1,15.84,12.26,-4.68,1
807.23,15.9,10.99,3.39,1
808.37,15.9,10.99,3.39,1
809.5,15.9,10.99,2.57,1
810.63,15.9,10.99,2.57,1
811.77,15.95,12.28,2.09,1
812.9,15.95,12.28,2.09,1
814.03,15.95,12.28,14.93,1
815.16,15.95,12.28,14.93,1
816.3,16.01,12.12,15.92,1
817.43,16.01,12.12,15.92,1
818.56,16.01,12.12,15.92,1
819.69,16.01,12.12,8.73,1
820.83,16.01,12.12,8.73,1
821.96,16.07,10.96,-5.79,1
823.09,16.07,10.96,-5.79,1
824.22,16.07,10.96,6.13,1
825.36,16.07,10.96,6.13,1
826.49,16.13,11.5,-3.53,1
827.62,16.13,11.5,-3.53,1
828.75,16.13,11.5,7.23,1
829.89,16.13,11.5,7.23,1
831.03,16.13,11.5,2.56,1
832.16,16.18,10.76,2.56,1
833.29,16.18,10.76,5.96,1
834.38,16.18,10.76,5.96,1
835.52,16.18,10.76,27.78,1
836.65,16.24,12,27.78,1
837.78,16.24,12,8.72,1
838.91,16.24,12,8.72,1
840.04,16.24,12,8.72,1
841.18,16.3,12.04,12.2,1
842.31,16.3,12.04,12.2,1
843.44,16.3,12.04,5.84,1
844.58,16.3,12.04,5.84,1
845.71,16.3,12.04,1.83,1
846.84,16.35,10.48,1.83,1
847.97,16.35,10.48,2.36,1
849.11,16.35,10.48,2.36,1
850.24,16.35,10.48,-8.49,1
851.37,16.41,12.08,-8.49,1
852.5,16.41,12.08,18.08,1
853.64,16.41,12.08,18.08,1
854.77,16.41,12.08,7.48,1
855.9,16.41,12.08,7.48,1
857.03,16.47,10.58,15.9,1
858.16,16.47,10.58,15.9,1
859.3,16.47,10.58,20.78,1
860.43,16.47,10.58,20.78,1
861.56,16.52,11.7,20.78,1
862.7,16.52,11.7,20.92,1
863.83,16.52,11.7,20.92,1
864.96,16.52,11.7,-5.99,1
866.09,16.58,11.82,-5.99,1
