time,theta_b,dtheta_b,dtheta_w,action
67.52,2.84,-0.07,-172.50,1.00
68.63,2.84,-0.07,-172.50,1.00
69.74,2.89,-0.07,-172.50,1.00
70.85,2.89,-0.07,-172.50,1.00
71.98,2.89,-0.07,-174.37,1.00
73.09,2.95,-0.06,-174.37,1.00
74.20,2.95,-0.06,-174.37,1.00
75.31,2.95,-0.06,-174.37,1.00
76.42,2.95,-0.06,-172.50,1.00
77.53,3.01,-0.05,-172.50,1.00
78.64,3.01,-0.05,-172.50,1.00
79.75,3.01,-0.05,-170.62,1.00
80.86,3.01,-0.05,-170.62,1.00
81.98,3.07,-0.03,-170.62,1.00
83.09,3.07,-0.03,-170.62,1.00
84.20,3.07,-0.03,-172.50,1.00
85.31,3.07,-0.03,-172.50,1.00
86.42,3.13,-0.02,-172.50,1.00
87.53,3.13,-0.02,-172.50,1.00
88.64,3.13,-0.02,-172.50,1.00
89.75,3.18,-0.01,-172.50,1.00
90.86,3.18,-0.01,-172.50,1.00
91.97,3.18,-0.01,-174.37,1.00
93.08,3.18,-0.01,-174.37,1.00
94.19,3.24,0.01,-174.37,1.00
95.31,3.24,0.01,-174.37,1.00
96.42,3.24,0.01,-172.50,1.00
97.53,3.24,0.01,-172.50,1.00
98.64,3.30,0.02,-172.50,1.00
99.75,3.30,0.02,-172.50,1.00
100.86,3.30,0.02,-172.50,1.00
101.97,3.30,0.02,-172.50,1.00
103.08,3.37,0.02,-172.50,1.00
104.19,3.37,0.02,-172.50,1.00
105.30,3.37,0.02,-172.50,1.00
106.41,3.43,0.01,-172.50,1.00
107.52,3.43,0.01,-174.37,1.00
108.63,3.43,0.01,-174.37,1.00
109.75,3.43,0.01,-174.37,1.00
110.86,3.49,0.00,-174.37,1.00
111.97,3.49,0.00,-174.37,1.00
113.08,3.49,0.00,-174.37,1.00
114.19,3.49,0.00,-174.37,1.00
115.30,3.55,-0.01,-174.37,1.00
116.41,3.55,-0.01,-172.50,1.00
117.52,3.55,-0.01,-172.50,1.00
118.63,3.61,-0.02,-172.50,1.00
119.74,3.61,-0.02,-172.50,1.00
120.85,3.61,-0.02,-172.50,1.00
121.96,3.61,-0.02,-172.50,1.00
123.07,3.67,-0.05,-172.50,1.00
124.18,3.67,-0.05,-172.50,1.00
125.29,3.67,-0.05,-172.50,1.00
126.41,3.67,-0.05,-172.50,1.00
127.52,3.72,-0.05,-172.50,1.00
128.63,3.72,-0.05,-174.37,1.00
129.74,3.72,-0.05,-174.37,1.00
130.85,3.72,-0.05,-174.37,1.00
131.96,3.78,-0.05,-172.50,1.00
133.07,3.78,-0.05,-172.50,1.00
134.18,3.78,-0.05,-172.50,1.00
135.29,3.83,-0.05,-172.50,1.00
136.40,3.83,-0.05,-172.50,1.00
137.51,3.83,-0.05,-172.50,1.00
138.62,3.83,-0.05,-172.50,1.00
139.74,3.89,-0.06,-172.50,1.00
140.85,3.89,-0.06,-174.37,1.00
141.96,3.89,-0.06,-174.37,1.00
143.07,3.89,-0.06,-174.37,1.00
144.18,3.95,-0.05,-172.50,1.00
145.29,3.95,-0.05,-172.50,1.00
146.40,3.95,-0.05,-172.50,1.00
147.52,3.95,-0.05,-172.50,1.00
148.63,4.00,-0.04,-174.37,1.00
149.74,4.00,-0.04,-174.37,1.00
150.85,4.00,-0.04,-174.37,1.00
151.96,4.06,-0.02,-174.37,1.00
153.07,4.06,-0.02,-172.50,1.00
154.18,4.06,-0.02,-172.50,1.00
155.29,4.06,-0.02,-172.50,1.00
156.40,4.11,-0.01,-172.50,1.00
157.51,4.11,-0.01,-172.50,1.00
158.62,4.11,-0.01,-172.50,1.00
159.73,4.11,-0.01,-172.50,1.00
160.84,4.17,0.00,-174.37,1.00
161.96,4.17,0.00,-174.37,1.00
163.07,4.17,0.00,-174.37,1.00
164.18,4.17,0.00,-174.37,1.00
165.29,4.22,0.00,-174.37,1.00
166.40,4.22,0.00,-174.37,1.00
167.51,4.22,0.00,-174.37,1.00
168.62,4.28,0.00,-174.37,1.00
169.73,4.28,0.00,-172.50,1.00
170.84,4.28,0.00,-172.50,1.00
171.95,4.28,0.00,-172.50,1.00
173.06,4.34,-0.01,-172.50,1.00
174.17,4.34,-0.01,-172.50,1.00
175.28,4.34,-0.01,-172.50,1.00
176.39,4.34,-0.01,-172.50,1.00
177.50,4.39,-0.02,-172.50,1.00
178.61,4.39,-0.02,-172.50,1.00
179.72,4.39,-0.02,-172.50,1.00
180.83,4.45,-0.02,-172.50,1.00
181.94,4.45,-0.02,-170.62,1.00
183.05,4.45,-0.02,-170.62,1.00
184.16,4.45,-0.02,-170.62,1.00
185.27,4.50,-0.03,-172.50,1.00
186.38,4.50,-0.03,-172.50,1.00
187.49,4.50,-0.03,-172.50,1.00
188.61,4.50,-0.03,-172.50,1.00
189.72,4.56,-0.04,-174.37,1.00
190.83,4.56,-0.04,-174.37,1.00
191.94,4.56,-0.04,-174.37,1.00
193.05,4.56,-0.04,-174.37,1.00
194.16,4.61,-0.03,-174.37,1.00
195.27,4.61,-0.03,-174.37,1.00
196.38,4.61,-0.03,-174.37,1.00
197.49,4.67,-0.04,-174.37,1.00
198.60,4.67,-0.04,-174.37,1.00
199.71,4.67,-0.04,-174.37,1.00
200.82,4.67,-0.04,-174.37,1.00
201.93,4.72,-0.04,-174.37,1.00
203.04,4.72,-0.04,-174.37,1.00
204.16,4.72,-0.04,-174.37,1.00
205.27,4.72,-0.04,-174.37,1.00
206.38,4.77,-0.04,-174.37,1.00
207.49,4.77,-0.04,-174.37,1.00
208.60,4.77,-0.04,-174.37,1.00
209.71,4.77,-0.04,-172.50,1.00
210.82,4.82,-0.04,-172.50,1.00
211.93,4.82,-0.04,-172.50,1.00
213.04,4.82,-0.04,-172.50,1.00
214.15,4.82,-0.04,-172.50,1.00
215.26,4.88,-0.02,-172.50,1.00
216.37,4.88,-0.02,-172.50,1.00
217.48,4.88,-0.02,-172.50,1.00
218.60,4.88,-0.02,-172.50,1.00
219.71,4.88,-0.02,-172.50,1.00
220.82,4.93,-0.01,-172.50,1.00
221.93,4.93,-0.01,-172.50,1.00
223.04,4.93,-0.01,-172.50,1.00
224.15,4.93,-0.01,-172.50,1.00
225.26,4.98,-0.02,-172.50,1.00
226.37,4.98,-0.02,-174.37,1.00
227.48,4.98,-0.02,-174.37,1.00
228.59,4.98,-0.02,-174.37,1.00
229.70,4.98,-0.02,-174.37,1.00
230.81,5.03,-0.02,-172.50,1.00
231.92,5.03,-0.02,-172.50,1.00
233.03,5.03,-0.02,-172.50,1.00
234.14,5.03,-0.02,-172.50,1.00
235.26,5.09,-0.02,-174.37,1.00
236.37,5.09,-0.02,-174.37,1.00
237.48,5.09,-0.02,-174.37,1.00
238.59,5.09,-0.02,-170.62,1.00
239.70,5.09,-0.02,-170.62,1.00
240.81,5.14,-0.02,-170.62,1.00
241.92,5.14,-0.02,-170.62,1.00
243.03,5.14,-0.02,-172.50,1.00
244.14,5.14,-0.02,-172.50,1.00
245.25,5.19,-0.04,-172.50,1.00
246.36,5.19,-0.04,-174.37,1.00
247.47,5.19,-0.04,-174.37,1.00
248.58,5.19,-0.04,-174.37,1.00
249.69,5.19,-0.04,-174.37,1.00
250.80,5.24,-0.02,-174.37,1.00
251.91,5.24,-0.02,-174.37,1.00
253.03,5.24,-0.02,-174.37,1.00
254.14,5.24,-0.02,-172.50,1.00
255.25,5.30,-0.02,-172.50,1.00
256.36,5.30,-0.02,-172.50,1.00
257.47,5.30,-0.02,-172.50,1.00
258.58,5.30,-0.02,-174.37,1.00
259.69,5.30,-0.02,-174.37,1.00
260.80,5.35,-0.02,-174.37,1.00
261.91,5.35,-0.02,-174.37,1.00
263.02,5.35,-0.02,-174.37,1.00
264.13,5.35,-0.02,-174.37,1.00
265.25,5.35,-0.02,-174.37,1.00
266.36,5.40,-0.01,-174.37,1.00
267.47,5.40,-0.01,-174.37,1.00
268.58,5.40,-0.01,-174.37,1.00
269.69,5.40,-0.01,-174.37,1.00
270.80,5.45,-0.01,-172.50,1.00
271.92,5.45,-0.01,-172.50,1.00
273.03,5.45,-0.01,-172.50,1.00
274.14,5.45,-0.01,-172.50,1.00
275.25,5.50,-0.01,-172.50,1.00
276.36,5.50,-0.01,-172.50,1.00
277.48,5.50,-0.01,-172.50,1.00
278.59,5.50,-0.01,-174.37,1.00
279.70,5.50,-0.01,-174.37,1.00
280.81,5.56,-0.01,-174.37,1.00
281.92,5.56,-0.01,-174.37,1.00
283.03,5.56,-0.01,-172.50,1.00
284.15,5.56,-0.01,-172.50,1.00
285.26,5.61,-0.02,-172.50,1.00
286.37,5.61,-0.02,-172.50,1.00
287.48,5.61,-0.02,-174.37,1.00
288.59,5.61,-0.02,-174.37,1.00
289.70,5.61,-0.02,-174.37,1.00
290.82,5.66,-0.02,-174.37,1.00
291.93,5.66,-0.02,-174.37,1.00
293.04,5.66,-0.02,-174.37,1.00
294.15,5.66,-0.02,-174.37,1.00
295.26,5.71,-0.03,-172.50,1.00
296.37,5.71,-0.03,-172.50,1.00
297.48,5.71,-0.03,-172.50,1.00
298.60,5.71,-0.03,-172.50,1.00
299.71,5.71,-0.03,-172.50,1.00
300.82,5.76,-0.02,-172.50,1.00
301.93,5.76,-0.02,-172.50,1.00
303.04,5.76,-0.02,-172.50,1.00
304.15,5.76,-0.02,-176.25,1.00
305.26,5.81,-0.04,-176.25,1.00
306.38,5.81,-0.04,-176.25,1.00
307.49,5.81,-0.04,-174.37,1.00
308.60,5.81,-0.04,-174.37,1.00
309.71,5.81,-0.04,-174.37,1.00
310.82,5.86,-0.05,-174.37,1.00
311.93,5.86,-0.05,-174.37,1.00
313.04,5.86,-0.05,-174.37,1.00
314.15,5.86,-0.05,-174.37,1.00
315.27,5.90,-0.05,-174.37,1.00
316.38,5.90,-0.05,-172.50,1.00
317.49,5.90,-0.05,-172.50,1.00
318.60,5.90,-0.05,-172.50,1.00
319.71,5.90,-0.05,-172.50,1.00
320.82,5.95,-0.05,-172.50,1.00
321.93,5.95,-0.05,-172.50,1.00
323.05,5.95,-0.05,-172.50,1.00
324.16,5.95,-0.05,-172.50,1.00
325.27,6.00,-0.04,-172.50,1.00
326.38,6.00,-0.04,-172.50,1.00
327.49,6.00,-0.04,-172.50,1.00
328.61,6.00,-0.04,-172.50,1.00
329.72,6.00,-0.04,-172.50,1.00
330.83,6.05,-0.04,-172.50,1.00
331.94,6.05,-0.04,-170.62,1.00
333.05,6.05,-0.04,-170.62,1.00
334.16,6.05,-0.04,-170.62,1.00
335.27,6.09,-0.03,-170.62,1.00
336.39,6.09,-0.03,-174.37,1.00
337.50,6.09,-0.03,-174.37,1.00
338.61,6.09,-0.03,-174.37,1.00
339.72,6.09,-0.03,-174.37,1.00
340.83,6.14,-0.01,-174.37,1.00
341.94,6.14,-0.01,-174.37,1.00
343.05,6.14,-0.01,-174.37,1.00
344.16,6.14,-0.01,-174.37,1.00
345.27,6.19,0.00,-172.50,1.00
346.39,6.19,0.00,-172.50,1.00
347.50,6.19,0.00,-172.50,1.00
348.61,6.19,0.00,-172.50,1.00
349.72,6.19,0.00,-172.50,1.00
350.83,6.24,0.00,-172.50,1.00
351.94,6.24,0.00,-172.50,1.00
353.05,6.24,0.00,-172.50,1.00
354.16,6.24,0.00,-172.50,1.00
355.27,6.29,0.00,-172.50,1.00
356.38,6.29,0.00,-172.50,1.00
357.49,6.29,0.00,-174.37,1.00
358.61,6.29,0.00,-174.37,1.00
359.72,6.29,0.00,-174.37,1.00
360.83,6.34,0.00,-172.50,1.00
361.94,6.34,0.00,-172.50,1.00
363.05,6.34,0.00,-172.50,1.00
364.16,6.34,0.00,-172.50,1.00
365.27,6.39,0.00,-172.50,1.00
366.38,6.39,0.00,-172.50,1.00
367.49,6.39,0.00,-172.50,1.00
368.60,6.39,0.00,-172.50,1.00
369.71,6.39,0.00,-174.37,1.00
370.82,6.44,0.00,-174.37,1.00
371.93,6.44,0.00,-174.37,1.00
373.05,6.44,0.00,-174.37,1.00
374.16,6.44,0.00,-172.50,1.00
375.27,6.49,-0.02,-172.50,1.00
376.38,6.49,-0.02,-172.50,1.00
377.49,6.49,-0.02,-172.50,1.00
378.60,6.49,-0.02,-172.50,1.00
379.71,6.49,-0.02,-172.50,1.00
380.83,6.53,-0.05,-172.50,1.00
381.94,6.53,-0.05,-172.50,1.00
383.05,6.53,-0.05,-172.50,1.00
384.16,6.53,-0.05,-172.50,1.00
385.27,6.58,-0.06,-172.50,1.00
386.38,6.58,-0.06,-172.50,1.00
387.49,6.58,-0.06,-172.50,1.00
388.61,6.58,-0.06,-172.50,1.00
389.72,6.58,-0.06,-174.37,1.00
390.83,6.62,-0.07,-174.37,1.00
391.94,6.62,-0.07,-174.37,1.00
393.05,6.62,-0.07,-172.50,1.00
394.17,6.62,-0.07,-172.50,1.00
395.28,6.67,-0.07,-172.50,1.00
396.39,6.67,-0.07,-172.50,1.00
397.50,6.67,-0.07,-176.25,1.00
398.61,6.67,-0.07,-176.25,1.00
399.72,6.67,-0.07,-176.25,1.00
400.83,6.71,-0.07,-176.25,1.00
401.95,6.71,-0.07,-172.50,1.00
403.06,6.71,-0.07,-172.50,1.00
404.17,6.71,-0.07,-172.50,1.00
405.28,6.76,-0.05,-172.50,1.00
406.39,6.76,-0.05,-172.50,1.00
407.50,6.76,-0.05,-172.50,1.00
408.61,6.76,-0.05,-172.50,1.00
409.72,6.76,-0.05,-172.50,1.00
410.83,6.80,-0.04,-172.50,1.00
411.95,6.80,-0.04,-172.50,1.00
413.06,6.80,-0.04,-172.50,1.00
414.17,6.80,-0.04,-176.25,1.00
415.28,6.84,-0.02,-176.25,1.00
416.39,6.84,-0.02,-176.25,1.00
417.50,6.84,-0.02,-176.25,1.00
418.61,6.84,-0.02,-174.37,1.00
419.73,6.84,-0.02,-174.37,1.00
420.84,6.89,0.00,-174.37,1.00
421.95,6.89,0.00,-176.25,1.00
423.06,6.89,0.00,-176.25,1.00
424.17,6.89,0.00,-176.25,1.00
425.28,6.93,0.00,-176.25,1.00
426.39,6.93,0.00,-174.37,1.00
427.50,6.93,0.00,-174.37,1.00
428.61,6.93,0.00,-174.37,1.00
429.72,6.93,0.00,-174.37,1.00
430.83,6.98,0.00,-174.37,1.00
431.95,6.98,0.00,-174.37,1.00
433.05,6.98,0.00,-174.37,1.00
434.17,6.98,0.00,-174.37,1.00
435.28,7.03,0.00,-174.37,1.00
436.39,7.03,0.00,-174.37,1.00
437.50,7.03,0.00,-172.50,1.00
438.62,7.03,0.00,-172.50,1.00
439.73,7.03,0.00,-172.50,1.00
440.84,7.07,-0.01,-172.50,1.00
441.95,7.07,-0.01,-172.50,1.00
443.06,7.07,-0.01,-172.50,1.00
444.17,7.07,-0.01,-172.50,1.00
445.28,7.12,-0.02,-170.62,1.00
446.39,7.12,-0.02,-170.62,1.00
447.51,7.12,-0.02,-170.62,1.00
448.62,7.12,-0.02,-170.62,1.00
449.73,7.12,-0.02,-172.50,1.00
450.84,7.16,-0.02,-172.50,1.00
451.95,7.16,-0.02,-172.50,1.00
453.06,7.16,-0.02,-174.37,1.00
454.17,7.16,-0.02,-174.37,1.00
455.29,7.21,-0.03,-174.37,1.00
456.40,7.21,-0.03,-174.37,1.00
457.51,7.21,-0.03,-172.50,1.00
458.62,7.21,-0.03,-172.50,1.00
459.73,7.21,-0.03,-172.50,1.00
460.84,7.25,-0.03,-172.50,1.00
461.95,7.25,-0.03,-172.50,1.00
463.07,7.25,-0.03,-172.50,1.00
464.18,7.25,-0.03,-172.50,1.00
465.29,7.30,-0.04,-172.50,1.00
466.40,7.30,-0.04,-172.50,1.00
467.51,7.30,-0.04,-172.50,1.00
468.62,7.30,-0.04,-172.50,1.00
469.73,7.30,-0.04,-172.50,1.00
470.85,7.34,-0.03,-172.50,1.00
471.96,7.34,-0.03,-172.50,1.00
473.07,7.34,-0.03,-172.50,1.00
474.18,7.34,-0.03,-172.50,1.00
475.29,7.38,-0.03,-172.50,1.00
476.40,7.38,-0.03,-172.50,1.00
477.51,7.38,-0.03,-172.50,1.00
478.62,7.38,-0.03,-172.50,1.00
479.73,7.38,-0.03,-172.50,1.00
480.85,7.43,-0.03,-172.50,1.00
481.96,7.43,-0.03,-174.37,1.00
483.07,7.43,-0.03,-174.37,1.00
484.18,7.43,-0.03,-174.37,1.00
485.29,7.47,-0.02,-174.37,1.00
486.40,7.47,-0.02,-172.50,1.00
487.51,7.47,-0.02,-172.50,1.00
488.62,7.47,-0.02,-172.50,1.00
489.74,7.47,-0.02,-172.50,1.00
490.85,7.51,-0.02,-172.50,1.00
491.96,7.51,-0.02,-172.50,1.00
493.07,7.51,-0.02,-172.50,1.00
494.18,7.51,-0.02,-172.50,1.00
495.29,7.56,-0.01,-174.37,1.00
496.40,7.56,-0.01,-174.37,1.00
497.52,7.56,-0.01,-174.37,1.00
498.63,7.56,-0.01,-174.37,1.00
499.74,7.56,-0.01,-174.37,1.00
500.85,7.60,0.00,-174.37,1.00
501.96,7.60,0.00,-174.37,1.00
503.07,7.60,0.00,-172.50,1.00
504.18,7.60,0.00,-172.50,1.00
505.30,7.64,0.00,-172.50,1.00
506.41,7.64,0.00,-172.50,1.00
507.52,7.64,0.00,-174.37,1.00
508.63,7.64,0.00,-174.37,1.00
509.74,7.64,0.00,-174.37,1.00
510.85,7.69,0.00,-174.37,1.00
511.96,7.69,0.00,-170.62,1.00
513.08,7.69,0.00,-170.62,1.00
514.19,7.69,0.00,-170.62,1.00
515.30,7.73,0.01,-172.50,1.00
516.41,7.73,0.01,-172.50,1.00
517.52,7.73,0.01,-172.50,1.00
518.63,7.73,0.01,-172.50,1.00
519.75,7.73,0.01,-174.37,1.00
520.86,7.77,-0.01,-174.37,1.00
521.97,7.77,-0.01,-174.37,1.00
523.08,7.77,-0.01,-174.37,1.00
524.19,7.77,-0.01,-174.37,1.00
525.30,7.82,-0.02,-174.37,1.00
526.41,7.82,-0.02,-174.37,1.00
527.52,7.82,-0.02,-172.50,1.00
528.64,7.82,-0.02,-172.50,1.00
529.75,7.82,-0.02,-172.50,1.00
530.86,7.86,-0.03,-172.50,1.00
531.97,7.86,-0.03,-172.50,1.00
533.08,7.86,-0.03,-172.50,1.00
534.19,7.86,-0.03,-172.50,1.00
535.30,7.90,-0.05,-172.50,1.00
536.41,7.90,-0.05,-172.50,1.00
537.53,7.90,-0.05,-172.50,1.00
538.64,7.90,-0.05,-172.50,1.00
539.75,7.90,-0.05,-174.37,1.00
540.86,7.94,-0.05,-174.37,1.00
541.97,7.94,-0.05,-174.37,1.00
543.08,7.94,-0.05,-174.37,1.00
544.19,7.94,-0.05,-174.37,1.00
545.30,7.98,-0.06,-174.37,1.00
546.41,7.98,-0.06,-174.37,1.00
547.53,7.98,-0.06,-174.37,1.00
548.64,7.98,-0.06,-172.50,1.00
549.75,7.98,-0.06,-172.50,1.00
550.86,8.02,-0.06,-172.50,1.00
551.97,8.02,-0.06,-172.50,1.00
553.08,8.02,-0.06,-172.50,1.00
554.20,8.02,-0.06,-172.50,1.00
555.31,8.06,-0.05,-172.50,1.00
556.42,8.06,-0.05,-172.50,1.00
557.53,8.06,-0.05,-172.50,1.00
558.64,8.06,-0.05,-172.50,1.00
559.75,8.06,-0.05,-172.50,1.00
560.87,8.10,-0.04,-174.37,1.00
561.98,8.10,-0.04,-174.37,1.00
563.09,8.10,-0.04,-174.37,1.00
564.20,8.10,-0.04,-174.37,1.00
565.31,8.14,-0.03,-172.50,1.00
566.42,8.14,-0.03,-172.50,1.00
567.53,8.14,-0.03,-172.50,1.00
568.65,8.14,-0.03,-172.50,1.00
569.76,8.14,-0.03,-172.50,1.00
570.87,8.18,-0.02,-172.50,1.00
571.98,8.18,-0.02,-172.50,1.00
573.09,8.18,-0.02,-172.50,1.00
574.20,8.18,-0.02,-172.50,1.00
575.31,8.22,-0.01,-172.50,1.00
576.42,8.22,-0.01,-172.50,1.00
577.54,8.22,-0.01,-172.50,1.00
578.65,8.22,-0.01,-172.50,1.00
579.76,8.22,-0.01,-172.50,1.00
580.87,8.26,0.00,-172.50,1.00
581.98,8.26,0.00,-172.50,1.00
583.09,8.26,0.00,-172.50,1.00
584.20,8.26,0.00,-172.50,1.00
585.32,8.30,0.00,-170.62,1.00
586.43,8.30,0.00,-170.62,1.00
587.54,8.30,0.00,-170.62,1.00
588.65,8.30,0.00,-170.62,1.00
589.76,8.30,0.00,-174.37,1.00
590.87,8.34,0.00,-174.37,1.00
591.98,8.34,0.00,-174.37,1.00
593.09,8.34,0.00,-170.62,1.00
594.20,8.34,0.00,-170.62,1.00
595.31,8.38,0.00,-170.62,1.00
596.42,8.38,0.00,-170.62,1.00
597.53,8.38,0.00,-174.37,1.00
598.65,8.38,0.00,-174.37,1.00
599.76,8.38,0.00,-174.37,1.00
600.87,8.42,0.00,-174.37,1.00
601.98,8.42,0.00,-170.62,1.00
603.09,8.42,0.00,-170.62,1.00
604.21,8.42,0.00,-170.62,1.00
605.32,8.46,0.00,-172.50,1.00
608.40,8.46,0.00,-172.50,1.00
610.41,8.50,0.00,-174.37,1.00
611.52,8.50,0.00,-174.37,1.00
612.62,8.50,0.00,-174.37,1.00
613.73,8.50,0.00,-172.50,1.00
614.83,8.55,-0.01,-172.50,1.00
615.93,8.55,-0.01,-172.50,1.00
617.05,8.55,-0.01,-172.50,1.00
618.15,8.55,-0.01,-172.50,1.00
619.25,8.55,-0.01,-172.50,1.00
620.35,8.59,-0.02,-172.50,1.00
621.45,8.59,-0.02,-170.62,1.00
622.55,8.59,-0.02,-170.62,1.00
623.66,8.59,-0.02,-170.62,1.00
624.76,8.62,-0.04,-170.62,1.00
625.86,8.62,-0.04,-172.50,1.00
626.96,8.62,-0.04,-172.50,1.00
628.07,8.62,-0.04,-172.50,1.00
629.17,8.62,-0.04,-172.50,1.00
630.27,8.66,-0.05,-172.50,1.00
631.37,8.66,-0.05,-172.50,1.00
632.47,8.66,-0.05,-172.50,1.00
633.57,8.66,-0.05,-172.50,1.00
634.67,8.70,-0.05,-174.37,1.00
635.77,8.70,-0.05,-174.37,1.00
636.87,8.70,-0.05,-174.37,1.00
637.97,8.70,-0.05,-174.37,1.00
639.08,8.70,-0.05,-174.37,1.00
640.18,8.74,-0.05,-174.37,1.00
641.28,8.74,-0.05,-170.62,1.00
642.38,8.74,-0.05,-170.62,1.00
643.48,8.74,-0.05,-170.62,1.00
644.58,8.74,-0.05,-170.62,1.00
645.68,8.78,-0.04,-172.50,1.00
646.85,8.78,-0.04,-172.50,1.00
647.95,8.78,-0.04,-172.50,1.00
649.05,8.78,-0.04,-172.50,1.00
650.16,8.81,-0.03,-172.50,1.00
651.26,8.81,-0.03,-172.50,1.00
652.36,8.81,-0.03,-172.50,1.00
653.52,8.81,-0.03,-174.37,1.00
654.62,8.81,-0.03,-174.37,1.00
655.73,8.85,-0.03,-174.37,1.00
656.83,8.85,-0.03,-170.62,1.00
657.93,8.85,-0.03,-170.62,1.00
659.09,8.85,-0.03,-170.62,1.00
660.20,8.89,-0.02,-170.62,1.00
661.30,8.89,-0.02,-172.50,1.00
662.40,8.89,-0.02,-172.50,1.00
663.50,8.89,-0.02,-172.50,1.00
664.61,8.89,-0.02,-174.37,1.00
665.77,8.93,-0.02,-174.37,1.00
666.88,8.93,-0.02,-174.37,1.00
667.98,8.93,-0.02,-174.37,1.00
669.08,8.93,-0.02,-172.50,1.00
670.18,8.96,-0.02,-172.50,1.00
671.28,8.96,-0.02,-172.50,1.00
672.39,8.96,-0.02,-172.50,1.00
673.49,8.96,-0.02,-172.50,1.00
674.59,8.96,-0.02,-172.50,1.00
675.69,9.00,-0.02,-172.50,1.00
676.79,9.00,-0.02,-174.37,1.00
677.90,9.00,-0.02,-174.37,1.00
678.99,9.00,-0.02,-174.37,1.00
680.10,9.04,-0.02,-174.37,1.00
681.20,9.04,-0.02,-172.50,1.00
682.30,9.04,-0.02,-172.50,1.00
683.40,9.04,-0.02,-172.50,1.00
684.50,9.04,-0.02,-172.50,1.00
685.61,9.07,-0.02,-174.37,1.00
686.71,9.07,-0.02,-174.37,1.00
687.81,9.07,-0.02,-174.37,1.00
688.91,9.07,-0.02,-172.50,1.00
690.02,9.11,-0.02,-172.50,1.00
691.12,9.11,-0.02,-172.50,1.00
692.22,9.11,-0.02,-172.50,1.00
693.32,9.11,-0.02,-174.37,1.00
694.43,9.11,-0.02,-174.37,1.00
695.53,9.15,-0.02,-174.37,1.00
696.63,9.15,-0.02,-174.37,1.00
697.73,9.15,-0.02,-172.50,1.00
698.84,9.15,-0.02,-172.50,1.00
699.94,9.18,-0.01,-172.50,1.00
701.04,9.18,-0.01,-172.50,1.00
702.14,9.18,-0.01,-176.25,1.00
703.24,9.18,-0.01,-176.25,1.00
704.35,9.18,-0.01,-176.25,1.00
705.45,9.22,-0.02,-172.50,1.00
706.55,9.22,-0.02,-172.50,1.00
707.66,9.22,-0.02,-172.50,1.00
708.76,9.22,-0.02,-172.50,1.00
709.86,9.26,-0.01,-174.37,1.00
710.96,9.26,-0.01,-174.37,1.00
712.06,9.26,-0.01,-174.37,1.00
713.16,9.26,-0.01,-174.37,1.00
714.27,9.26,-0.01,-174.37,1.00
