time,theta_b,dtheta_b,dtheta_w,action
6789.49,-17.64,-0.22,195.33,-1.00
6794.56,-17.64,-0.36,196.80,-1.00
6799.64,-17.64,-0.44,198.93,-1.00
6804.71,-17.65,-0.33,215.38,-1.00
6809.79,-17.65,-0.41,211.89,-1.00
6814.87,-17.65,-0.21,200.00,-1.00
6819.94,-17.65,-0.24,212.02,-1.00
6825.02,-17.65,-0.38,206.28,-1.00
6830.09,-17.65,-0.22,190.43,-1.00
6835.17,-17.65,-0.06,215.70,-1.00
6840.25,-17.65,-0.16,204.52,-1.00
6845.32,-17.65,-0.01,203.56,-1.00
6850.37,-17.65,0.04,198.34,-1.00
6855.45,-17.65,-0.11,211.24,-1.00
6860.50,-17.65,0.05,233.04,-1.00
6865.55,-17.66,-0.19,189.76,-1.00
6870.62,-17.66,-0.19,203.89,-1.00
6875.68,-17.66,-0.34,202.82,-1.00
6880.73,-17.66,-0.19,196.15,-1.00
6885.80,-17.66,-0.49,217.50,-1.00
6890.88,-17.66,-0.47,192.79,-1.00
6895.95,-17.67,-0.35,200.07,-1.00
6901.03,-17.67,-0.46,226.70,-1.00
6906.10,-17.67,-0.24,204.30,-1.00
6911.18,-17.67,-0.28,210.97,-1.00
6916.26,-17.67,-0.17,208.16,-1.00
6921.33,-17.67,-0.15,207.20,-1.00
6926.41,-17.67,-0.17,207.10,-1.00
6931.48,-17.67,-0.08,213.00,-1.00
6936.56,-17.67,-0.13,211.07,-1.00
6941.64,-17.67,-0.06,228.86,-1.00
6946.71,-17.68,-0.37,199.46,-1.00
6951.76,-17.68,-0.13,218.64,-1.00
6956.81,-17.68,-0.13,215.38,-1.00
6961.87,-17.68,-0.12,216.27,-1.00
6966.93,-17.68,-0.38,189.36,-1.00
6971.98,-17.68,-0.13,212.35,-1.00
6977.05,-17.68,-0.03,217.95,-1.00
6982.12,-17.68,-0.09,207.50,-1.00
6987.20,-17.69,-0.24,243.07,-1.00
6992.28,-17.69,-0.31,216.22,-1.00
6997.35,-17.69,-0.25,220.80,-1.00
7002.43,-17.69,-0.21,226.15,-1.00
7007.51,-17.69,-0.16,215.96,-1.00
7012.58,-17.69,-0.10,230.60,-1.00
7017.66,-17.69,-0.09,220.19,-1.00
7022.73,-17.69,-0.21,214.88,-1.00
7027.81,-17.69,-0.26,200.81,-1.00
7032.89,-17.70,-0.36,200.03,-1.00
7037.96,-17.70,-0.17,208.92,-1.00
7043.00,-17.70,-0.41,209.88,-1.00
7048.10,-17.70,-0.35,226.24,-1.00
7053.16,-17.70,-0.09,223.23,-1.00
7058.23,-17.70,-0.08,213.30,-1.00
7063.31,-17.70,-0.11,229.49,-1.00
7068.39,-17.70,0.21,198.09,-1.00
7073.46,-17.70,-0.13,215.09,-1.00
7078.54,-17.70,-0.03,211.41,-1.00
7083.62,-17.70,-0.11,215.65,-1.00
7088.69,-17.70,-0.15,220.06,-1.00
7093.77,-17.70,-0.21,208.03,-1.00
7098.80,-17.71,-0.32,230.78,-1.00
7103.87,-17.71,-0.35,218.38,-1.00
7108.95,-17.71,-0.47,216.35,-1.00
7114.01,-17.71,-0.49,223.82,-1.00
7119.08,-17.71,-0.47,201.84,-1.00
7124.17,-17.71,-0.20,221.36,-1.00
7129.21,-17.72,-0.31,210.49,-1.00
7134.28,-17.72,-0.28,197.21,-1.00
7139.36,-17.72,-0.18,192.73,-1.00
7144.43,-17.72,-0.28,225.16,-1.00
7149.51,-17.72,-0.01,221.46,-1.00
7154.58,-17.72,-0.15,206.77,-1.00
7159.66,-17.72,-0.38,226.53,-1.00
7164.74,-17.72,-0.11,221.98,-1.00
7169.81,-17.72,-0.28,210.44,-1.00
7174.89,-17.73,-0.12,225.85,-1.00
7179.96,-17.73,-0.22,210.96,-1.00
7185.04,-17.73,-0.20,216.57,-1.00
7190.12,-17.73,-0.09,309.40,-1.00
7195.19,-17.73,-0.00,230.60,-1.00
7200.27,-17.73,-0.22,210.14,-1.00
7205.35,-17.73,0.00,213.40,-1.00
7210.42,-17.73,-0.36,190.38,-1.00
7215.49,-17.73,-0.36,219.21,-1.00
7220.55,-17.73,-0.28,204.96,-1.00
7225.59,-17.74,-0.42,240.05,-1.00
7230.67,-17.74,-0.44,204.48,-1.00
7235.70,-17.74,-0.46,230.63,-1.00
7240.77,-17.74,-0.35,208.64,-1.00
7245.85,-17.74,-0.28,198.50,-1.00
7250.93,-17.75,-0.33,210.09,-1.00
7256.00,-17.75,0.05,198.05,-1.00
7261.08,-17.74,0.11,198.49,-1.00
7266.15,-17.74,0.07,196.19,-1.00
7271.23,-17.74,-0.05,196.02,-1.00
7276.30,-17.74,-0.02,203.54,-1.00
7281.38,-17.74,0.06,215.51,-1.00
7286.46,-17.74,-0.03,211.62,-1.00
7291.53,-17.75,-0.42,219.27,-1.00
7296.61,-17.75,-0.35,203.75,-1.00
7301.68,-17.75,-0.25,215.63,-1.00
7306.74,-17.75,-0.04,212.46,-1.00
7311.82,-17.75,0.12,215.99,-1.00
7316.85,-17.75,0.06,212.70,-1.00
7321.90,-17.75,-0.13,223.24,-1.00
7326.97,-17.75,0.02,196.87,-1.00
7332.05,-17.75,0.02,209.64,-1.00
7337.11,-17.75,0.01,186.04,-1.00
7342.17,-17.75,-0.04,214.78,-1.00
7347.23,-17.75,0.00,200.00,-1.00
7352.31,-17.75,-0.02,195.37,-1.00
7357.39,-17.75,-0.13,208.98,-1.00
7362.46,-17.75,-0.21,201.35,-1.00
7367.54,-17.75,-0.10,216.37,-1.00
7372.62,-17.75,-0.11,208.42,-1.00
7377.69,-17.75,-0.11,202.59,-1.00
7382.77,-17.75,0.06,225.98,-1.00
7387.85,-17.75,0.02,200.89,-1.00
7392.92,-17.75,0.11,213.56,-1.00
7398.00,-17.75,0.22,218.53,-1.00
7403.07,-17.75,-0.07,215.28,-1.00
7408.15,-17.75,-0.17,221.40,-1.00
7413.23,-17.75,-0.23,220.29,-1.00
7418.30,-17.75,-0.13,269.08,-1.00
7423.37,-17.76,-0.23,252.83,-1.00
7428.42,-0.00,3473.41,227.28,1.00
7433.50,-0.00,3473.41,208.46,1.00
7438.57,-0.00,3473.41,166.04,1.00
7443.62,-0.00,3473.41,179.82,1.00
7448.69,-0.00,3473.41,178.47,1.00
7453.76,-0.00,3473.41,173.31,1.00
7458.80,-0.00,3473.41,181.72,1.00
7463.85,-0.00,3473.41,193.44,1.00
7468.92,-0.00,3473.41,168.46,1.00
7473.99,-0.00,3473.41,185.84,1.00
7479.06,-0.00,3473.41,174.55,1.00
7484.13,-0.00,3473.41,180.65,1.00
7489.19,-0.00,3473.41,205.99,1.00
7494.27,-17.76,-272.33,199.81,1.00
7499.35,-17.76,-0.25,212.30,-1.00
7504.43,-17.77,-0.17,205.76,-1.00
7509.48,-17.77,-0.28,202.25,-1.00
7514.56,-17.77,-0.18,203.32,-1.00
7519.64,-17.77,-0.37,204.10,-1.00
7524.68,-17.77,-0.29,221.25,-1.00
7529.76,-17.77,-0.22,206.89,-1.00
7534.83,-17.77,-0.18,208.38,-1.00
7539.90,-17.77,-0.14,208.82,-1.00
7544.97,-17.77,-0.07,207.72,-1.00
7550.03,-17.77,-0.03,222.79,-1.00
7555.11,-17.78,-0.20,212.14,-1.00
7560.18,-17.77,0.25,212.06,-1.00
7565.26,-17.77,0.16,229.87,-1.00
7570.33,-17.77,0.30,205.89,-1.00
7575.41,-17.77,-0.12,219.39,-1.00
7580.49,-17.77,-0.06,193.92,-1.00
7585.56,-17.77,-0.11,213.87,-1.00
7590.64,-17.77,-0.17,201.66,-1.00
7595.71,-17.78,-0.52,190.94,-1.00
7600.79,-17.78,-0.23,197.21,-1.00
7605.87,-17.78,0.01,196.14,-1.00
7610.90,-17.78,-0.20,179.26,-1.00
7615.97,-17.78,-0.25,195.91,-1.00
7621.04,-17.78,-0.11,195.98,-1.00
7626.10,-17.78,-0.15,204.12,-1.00
7631.18,-17.78,-0.07,206.66,-1.00
7636.26,-17.78,-0.05,220.81,-1.00
7641.33,-17.78,-0.43,212.35,-1.00
7646.39,-17.79,-0.42,215.66,-1.00
7651.45,-17.79,-0.30,209.86,-1.00
7656.53,-17.79,-0.28,210.20,-1.00
7661.61,-17.79,-0.36,205.13,-1.00
7666.68,-17.79,0.11,213.87,-1.00
7671.76,-17.79,-0.06,203.36,-1.00
7676.83,-17.79,0.14,203.67,-1.00
7681.91,-17.79,0.06,212.46,-1.00
7686.98,-17.79,0.01,210.35,-1.00
7692.06,-17.79,0.01,210.31,-1.00
7697.14,-17.79,-0.07,206.56,-1.00
7702.21,-17.79,-0.17,226.09,-1.00
7707.29,-17.79,-0.35,204.63,-1.00
7712.36,-17.79,-0.40,206.22,-1.00
7717.44,-17.80,-0.44,216.42,-1.00
7722.52,-17.80,-0.43,222.18,-1.00
7727.57,-17.80,-0.24,202.46,-1.00
7732.65,-17.80,-0.32,211.54,-1.00
7737.72,-17.80,-0.13,219.26,-1.00
7742.80,-17.80,-0.37,215.92,-1.00
7747.88,-17.80,-0.21,187.66,-1.00
7752.91,-17.81,-0.17,202.63,-1.00
7757.94,-17.81,0.16,210.13,-1.00
7763.02,-17.81,0.05,211.64,-1.00
7768.09,-17.80,0.19,216.37,-1.00
7773.17,-17.80,0.26,210.41,-1.00
7778.25,-17.80,0.26,206.20,-1.00
7783.32,-17.80,0.17,213.92,-1.00
7788.40,-17.80,-0.10,203.38,-1.00
7793.47,-17.80,-0.13,207.94,-1.00
7798.55,-17.80,-0.00,214.78,-1.00
7803.63,-17.80,0.05,214.18,-1.00
7808.70,-17.80,-0.24,241.50,-1.00
7813.78,-17.80,-0.00,203.05,-1.00
7818.87,-17.80,-0.29,209.37,-1.00
7823.94,-17.81,-0.25,210.52,-1.00
7828.97,-17.81,-0.20,195.37,-1.00
7834.05,-17.81,-0.13,202.78,-1.00
7839.10,-17.81,-0.14,201.22,-1.00
7844.17,-17.81,-0.16,217.77,-1.00
7849.22,-17.81,-0.38,208.92,-1.00
7854.29,-17.81,0.23,211.72,-1.00
7859.37,-17.81,-0.10,226.61,-1.00
7864.45,-17.81,0.04,207.56,-1.00
7869.52,-17.81,0.06,227.57,-1.00
7874.60,-17.81,-0.12,217.54,-1.00
7879.68,-17.81,-0.28,204.21,-1.00
7884.75,-17.81,0.00,201.99,-1.00
7889.83,-17.81,-0.25,185.55,-1.00
7894.90,-17.81,-0.14,194.06,-1.00
7899.98,-17.82,-0.25,201.79,-1.00
7905.06,-17.81,0.09,190.84,-1.00
7910.13,-17.82,-0.17,211.66,-1.00
7915.17,-17.82,0.10,207.00,-1.00
7920.24,-17.81,0.04,215.17,-1.00
7925.28,-17.81,0.06,220.10,-1.00
7930.35,-17.81,0.15,203.56,-1.00
7935.38,-17.81,0.13,223.71,-1.00
7940.46,-17.81,0.01,192.11,-1.00
7945.54,-17.81,-0.04,199.84,-1.00
7950.61,-17.81,-0.17,192.23,-1.00
7955.69,-17.81,0.18,199.19,-1.00
7960.76,-17.81,-0.09,204.05,-1.00
7965.84,-17.81,-0.26,198.91,-1.00
7970.92,-17.82,-0.08,191.59,-1.00
7975.99,-17.82,-0.08,222.98,-1.00
7981.07,-17.82,0.06,195.84,-1.00
7986.14,-17.82,-0.10,199.50,-1.00
7991.22,-17.82,0.11,192.95,-1.00
7996.29,-17.82,-0.06,189.91,-1.00
8001.37,-17.81,0.33,201.99,-1.00
8006.41,-17.81,-0.03,200.57,-1.00
8011.49,-17.81,-0.00,202.57,-1.00
8016.54,-17.82,-0.24,207.52,-1.00
8021.58,-17.82,-0.15,209.08,-1.00
8026.66,-17.82,-0.22,217.29,-1.00
8031.71,-17.82,-0.30,208.57,-1.00
8036.77,-17.82,-0.58,214.44,-1.00
8041.85,-17.82,-0.29,200.06,-1.00
8046.92,-17.82,-0.24,198.27,-1.00
8052.00,-17.83,-0.30,195.48,-1.00
8057.04,-17.83,-0.43,235.06,-1.00
8062.11,-17.83,-0.05,214.18,-1.00
8067.19,-17.83,-0.23,231.07,-1.00
8072.27,-17.83,0.02,208.78,-1.00
8077.32,-17.83,-0.04,211.94,-1.00
8082.38,-17.83,-0.02,214.29,-1.00
8087.46,-17.83,0.20,221.11,-1.00
8092.53,-17.83,-0.08,212.00,-1.00
8097.61,-17.83,0.13,210.53,-1.00
8102.66,-17.83,-0.28,195.87,-1.00
8107.72,-17.83,-0.43,196.82,-1.00
8112.79,-17.83,-0.41,189.65,-1.00
8117.87,-17.84,-0.25,196.84,-1.00
8122.95,-17.84,-0.05,210.05,-1.00
8128.02,-17.84,-0.20,203.13,-1.00
8133.10,-17.84,-0.18,198.96,-1.00
8138.17,-17.84,-0.14,208.87,-1.00
8143.25,-17.84,-0.04,206.20,-1.00
8148.33,-17.84,-0.02,210.38,-1.00
8153.40,-17.84,-0.12,208.58,-1.00
8158.48,-17.84,-0.14,211.78,-1.00
8163.56,-17.84,-0.47,224.36,-1.00
8168.63,-17.84,-0.17,215.70,-1.00
8173.71,-17.84,-0.25,223.99,-1.00
8178.77,-17.84,-0.25,192.03,-1.00
8183.85,-17.85,-0.14,219.17,-1.00
8188.89,-17.85,-0.08,204.74,-1.00
8193.92,-17.85,-0.16,205.81,-1.00
8198.99,-17.85,-0.05,213.11,-1.00
8204.07,-17.85,-0.20,212.70,-1.00
8209.15,-17.85,0.04,208.09,-1.00
8214.23,-17.85,-0.01,219.37,-1.00
8219.30,-17.85,-0.01,218.39,-1.00
8224.38,-17.85,-0.03,238.89,-1.00
8229.46,-17.85,-0.16,210.88,-1.00
8234.53,-17.85,-0.20,214.49,-1.00
8239.61,-17.85,-0.38,225.57,-1.00
8244.68,-17.85,-0.32,212.10,-1.00
8249.76,-17.85,-0.17,214.29,-1.00
8254.82,-17.86,-0.19,190.01,-1.00
8259.87,-17.86,-0.22,216.82,-1.00
8264.94,-17.86,-0.10,197.83,-1.00
8270.02,-17.86,0.05,218.11,-1.00
8275.10,-17.86,0.34,211.53,-1.00
8280.13,-17.85,0.26,213.72,-1.00
8285.20,-17.85,0.27,225.17,-1.00
8290.28,-17.85,0.01,214.79,-1.00
8295.36,-17.85,-0.05,218.29,-1.00
8300.43,-17.85,-0.19,211.16,-1.00
8305.51,-17.85,-0.19,203.34,-1.00
8310.59,-17.86,-0.22,197.04,-1.00
8315.66,-17.86,-0.15,208.20,-1.00
8320.74,-17.86,-0.22,201.77,-1.00
8325.82,-17.86,-0.20,218.61,-1.00
8330.89,-17.86,-0.33,215.63,-1.00
8335.97,-17.86,0.19,214.95,-1.00
8341.04,-17.86,-0.07,215.42,-1.00
8346.09,-17.86,0.34,210.35,-1.00
8351.14,-17.86,-0.12,215.48,-1.00
8356.21,-17.86,-0.09,220.04,-1.00
8361.29,-17.86,0.03,197.51,-1.00
8366.35,-17.86,-0.21,200.77,-1.00
8371.40,-17.86,-0.08,201.71,-1.00
8376.47,-17.86,0.03,208.43,-1.00
8381.52,-17.86,-0.28,200.57,-1.00
8386.59,-17.86,0.01,198.45,-1.00
8391.67,-17.86,-0.06,205.07,-1.00
8396.75,-17.86,-0.06,206.14,-1.00
8401.82,-17.86,-0.10,221.82,-1.00
8406.90,-17.86,0.17,213.02,-1.00
8411.97,-17.86,-0.02,202.13,-1.00
8417.04,-17.86,0.02,204.91,-1.00
8422.11,-17.86,-0.23,197.41,-1.00
8427.19,-17.86,-0.16,198.12,-1.00
8432.23,-17.86,-0.16,261.08,-1.00
8437.27,-17.87,-0.19,238.02,-1.00
8442.29,-17.87,-0.12,264.40,-1.00
8447.37,-17.87,0.08,204.50,-1.00
8452.43,-17.87,-0.16,213.81,-1.00
8457.50,-17.87,-0.14,207.06,-1.00
8462.57,-17.87,-0.12,227.32,-1.00
8467.64,-17.87,-0.16,207.24,-1.00
8472.72,-17.87,0.04,199.60,-1.00
8477.80,-17.87,-0.04,199.41,-1.00
8482.87,-17.87,-0.42,200.00,-1.00
8487.95,-17.87,-0.07,190.88,-1.00
8493.02,-17.87,-0.15,193.24,-1.00
8498.10,-17.87,-0.38,191.11,-1.00
8503.18,-17.87,-0.23,204.34,-1.00
8508.25,-17.87,-0.01,200.73,-1.00
8513.33,-17.87,-0.00,195.77,-1.00
8518.40,-17.87,0.05,219.26,-1.00
8523.48,-17.88,-0.20,206.02,-1.00
8528.55,-17.87,0.07,212.40,-1.00
8533.63,-17.88,-0.14,209.17,-1.00
8538.70,-17.88,0.04,215.39,-1.00
8543.77,-17.88,-0.09,231.92,-1.00
8548.85,-17.88,-0.11,210.49,-1.00
8553.88,-17.88,-0.15,197.11,-1.00
8558.95,-17.88,-0.10,204.52,-1.00
8564.03,-17.88,-0.26,209.02,-1.00
8569.11,-17.88,-0.44,207.99,-1.00
8574.18,-17.88,-0.11,201.58,-1.00
8579.26,-17.88,-0.34,220.70,-1.00
8584.33,-17.88,-0.34,206.70,-1.00
8589.41,-17.89,-0.35,208.27,-1.00
8594.49,-17.89,-0.25,215.41,-1.00
8599.56,-17.89,-0.02,210.45,-1.00
8604.64,-17.89,0.14,235.58,-1.00
8609.72,-17.89,0.06,223.82,-1.00
8614.76,-17.89,-0.09,232.24,-1.00
8619.82,-17.89,0.05,212.55,-1.00
8624.86,-17.89,-0.10,199.67,-1.00
8629.90,-17.89,0.01,208.72,-1.00
8634.94,-17.89,-0.15,200.03,-1.00
8640.02,-17.89,-0.19,206.47,-1.00
8645.10,-17.89,0.06,212.49,-1.00
8650.17,-17.89,-0.09,220.09,-1.00
8655.26,-17.89,0.14,217.62,-1.00
8660.33,-17.89,0.13,216.53,-1.00
8665.41,-17.89,-0.21,223.63,-1.00
8670.48,-17.89,-0.01,206.68,-1.00
8675.56,-17.89,-0.12,205.74,-1.00
8680.64,-17.89,-0.02,216.41,-1.00
8685.71,-17.89,-0.19,208.49,-1.00
8690.79,-17.89,-0.06,221.36,-1.00
8695.87,-17.89,-0.01,212.24,-1.00
8700.94,-17.89,-0.22,217.74,-1.00
8705.98,-17.89,-0.06,226.09,-1.00
8711.04,-17.89,-0.19,207.21,-1.00
8716.09,-17.89,-0.11,217.38,-1.00
8721.17,-17.89,-0.10,226.60,-1.00
8726.24,-17.90,-0.22,221.46,-1.00
8731.32,-17.89,0.08,218.85,-1.00
8736.37,-17.90,-0.02,208.70,-1.00
8741.45,-17.90,-0.02,216.21,-1.00
8746.52,-17.90,-0.09,198.60,-1.00
8751.60,-17.90,-0.06,202.84,-1.00
8756.68,-17.90,-0.05,210.25,-1.00
8761.75,-17.90,0.21,229.36,-1.00
8766.83,-17.89,0.02,213.93,-1.00
8771.91,-17.90,-0.04,217.86,-1.00
8776.98,-17.89,0.12,213.47,-1.00
8782.06,-17.89,-0.08,233.11,-1.00
8787.13,-17.90,-0.06,215.48,-1.00
8792.21,-17.90,-0.35,214.88,-1.00
8797.28,-17.90,0.00,230.94,-1.00
8802.36,-17.90,0.27,210.84,-1.00
8807.44,-17.89,0.09,212.81,-1.00
8812.51,-17.89,0.03,203.30,-1.00
8817.54,-17.89,0.12,204.45,-1.00
8822.57,-17.89,-0.02,217.00,-1.00
8827.61,-17.89,0.20,210.41,-1.00
8832.69,-17.89,-0.10,215.60,-1.00
8837.75,-17.89,-0.02,207.35,-1.00
8842.83,-17.89,0.09,209.31,-1.00
8847.90,-17.89,-0.02,196.15,-1.00
8852.98,-17.89,-0.21,198.69,-1.00
8858.05,-17.90,-0.35,219.69,-1.00
8863.13,-17.90,0.02,205.46,-1.00
8868.20,-17.90,-0.10,198.01,-1.00
8873.28,-17.90,-0.36,202.96,-1.00
8878.35,-17.90,-0.28,192.78,-1.00
8883.43,-17.90,-0.12,205.35,-1.00
8888.51,-17.90,-0.24,207.27,-1.00
8893.58,-17.90,-0.12,205.22,-1.00
8898.66,-17.90,-0.02,225.16,-1.00
8903.70,-17.90,-0.04,208.91,-1.00
8908.78,-17.90,0.21,220.92,-1.00
8913.86,-17.90,0.15,205.80,-1.00
8918.91,-17.90,0.06,213.86,-1.00
8923.99,-17.90,-0.12,220.73,-1.00
8929.07,-17.90,0.15,221.30,-1.00
8934.11,-17.90,-0.01,216.36,-1.00
8939.18,-17.90,-0.08,199.81,-1.00
8944.26,-17.90,0.18,202.26,-1.00
8949.34,-17.90,-0.11,218.91,-1.00
8954.42,-17.90,-0.42,205.84,-1.00
8959.49,-17.90,-0.26,209.14,-1.00
8964.57,-17.91,-0.31,221.55,-1.00
8969.65,-17.91,-0.13,203.58,-1.00
8974.72,-17.91,0.02,229.70,-1.00
8979.81,-17.91,0.07,201.10,-1.00
8984.88,-17.91,0.07,212.34,-1.00
8989.96,-17.91,-0.13,207.02,-1.00
8995.04,-17.91,0.05,213.19,-1.00
9000.11,-17.91,0.30,227.47,-1.00
9005.19,-17.91,0.19,225.63,-1.00
9010.26,-17.90,0.09,213.81,-1.00
9015.34,-17.90,0.03,220.94,-1.00
9020.38,-17.91,-0.20,217.44,-1.00
9025.46,-17.91,-0.30,206.09,-1.00
9030.50,-17.91,-0.26,209.88,-1.00
9035.53,-17.91,-0.25,209.23,-1.00
9040.58,-17.91,-0.03,214.60,-1.00
9045.62,-17.91,-0.14,229.24,-1.00
9050.68,-17.91,-0.23,211.12,-1.00
9055.76,-17.91,0.00,217.42,-1.00
9060.83,-17.91,0.09,215.04,-1.00
9065.91,-17.91,0.09,223.04,-1.00
9070.99,-17.91,0.04,204.06,-1.00
9076.06,-17.91,0.19,211.45,-1.00
9081.14,-17.91,0.05,213.14,-1.00
9086.21,-17.91,-0.26,210.55,-1.00
9091.29,-17.91,-0.03,203.20,-1.00
9096.37,-17.91,-0.16,214.07,-1.00
9101.44,-17.91,-0.03,203.21,-1.00
9106.52,-17.91,-0.05,220.07,-1.00
9111.60,-17.91,-0.06,225.42,-1.00
9116.67,-17.91,-0.12,215.04,-1.00
9121.75,-17.91,0.00,222.21,-1.00
9126.83,-17.91,0.11,213.37,-1.00
9131.90,-17.91,-0.03,211.05,-1.00
9136.98,-17.91,-0.03,217.75,-1.00
9142.04,-17.91,-0.01,221.78,-1.00
9147.11,-17.91,-0.26,214.67,-1.00
9152.15,-17.91,-0.15,191.44,-1.00
9157.23,-17.92,-0.14,225.95,-1.00
9162.31,-17.92,-0.24,195.03,-1.00
9167.37,-17.92,-0.12,210.52,-1.00
9172.44,-17.92,-0.20,208.39,-1.00
9177.52,-17.92,0.20,215.11,-1.00
9182.59,-17.92,0.05,218.19,-1.00
9187.67,-17.92,-0.07,204.63,-1.00
9192.75,-17.92,-0.08,209.29,-1.00
9197.82,-17.92,-0.01,214.74,-1.00
9202.90,-17.92,0.07,219.73,-1.00
9207.97,-17.92,-0.09,246.15,-1.00
9213.05,-17.92,0.03,201.39,-1.00
9218.12,-17.92,0.24,202.88,-1.00
9223.20,-17.92,-0.09,218.53,-1.00
9228.28,-17.92,0.03,203.72,-1.00
9233.35,-17.92,-0.15,203.68,-1.00
9238.43,-17.92,0.02,203.60,-1.00
9243.50,-17.92,-0.06,193.34,-1.00
9248.58,-17.92,-0.07,200.20,-1.00
9253.66,-17.92,-0.13,205.11,-1.00
9258.73,-17.92,-0.14,194.19,-1.00
9263.81,-17.92,0.19,207.46,-1.00
9268.88,-17.92,0.18,200.57,-1.00
9273.96,-17.92,0.22,195.55,-1.00
9279.03,-17.91,0.62,215.17,-1.00
9284.07,-17.91,0.43,202.27,-1.00
9289.11,-17.91,0.43,215.92,-1.00
9294.16,-17.91,0.04,212.82,-1.00
9299.24,-17.91,0.18,207.38,-1.00
9304.32,-17.91,0.07,216.36,-1.00
9309.34,-17.91,-0.04,210.47,-1.00
9314.42,-17.91,-0.19,197.11,-1.00
9319.47,-17.91,-0.18,222.13,-1.00
9324.55,-17.91,0.12,200.02,-1.00
9329.62,-17.91,0.17,213.06,-1.00
9334.68,-17.91,0.06,199.76,-1.00
9339.76,-17.91,0.11,210.35,-1.00
9344.83,-17.91,0.28,216.52,-1.00
9349.91,-17.91,0.16,202.99,-1.00
9354.99,-17.90,0.23,230.42,-1.00
9360.06,-17.90,-0.11,212.95,-1.00
9365.14,-17.91,-0.16,208.03,-1.00
9370.22,-17.91,-0.46,225.07,-1.00
9375.29,-17.91,-0.29,202.85,-1.00
9380.37,-17.91,-0.34,224.62,-1.00
9385.45,-17.91,-0.52,222.58,-1.00
9390.53,-17.92,-0.63,220.79,-1.00
9395.55,-17.92,-0.61,223.39,-1.00
9400.63,-17.93,-0.70,220.42,-1.00
9405.71,-17.93,-0.81,220.73,-1.00
9410.74,-17.93,-0.60,223.05,-1.00
9415.81,-17.94,-0.68,203.83,-1.00
9420.86,-17.94,-0.61,211.02,-1.00
9425.92,-17.94,-0.80,206.44,-1.00
9430.97,-17.95,-0.78,217.32,-1.00
9436.05,-17.95,-0.72,226.86,-1.00
9441.12,-17.95,-0.57,228.63,-1.00
9446.20,-17.96,-0.65,284.61,-1.00
9451.29,-17.96,-0.55,291.30,-1.00
9456.37,-17.96,-0.65,281.19,-1.00
9461.44,-17.96,-0.21,214.44,-1.00
9466.52,-17.97,-0.39,207.05,-1.00
9471.60,-17.97,-0.26,215.75,-1.00
9476.67,-17.97,-0.34,205.66,-1.00
9481.75,-17.97,-0.27,211.63,-1.00
9486.83,-17.97,-0.10,206.77,-1.00
9491.90,-17.97,-0.28,197.38,-1.00
9496.98,-17.97,-0.22,200.17,-1.00
9502.05,-17.98,-0.51,217.58,-1.00
9507.10,-17.98,-0.41,202.23,-1.00
9512.13,-17.98,-0.42,208.51,-1.00
9517.20,-17.98,-0.38,216.11,-1.00
9522.28,-17.98,-0.13,218.23,-1.00
9527.33,-17.98,-0.19,227.66,-1.00
9532.37,-17.98,-0.25,212.92,-1.00
9537.42,-17.99,-0.40,217.28,-1.00
9542.50,-17.99,-0.22,211.31,-1.00
9547.57,-17.99,-0.13,221.80,-1.00
9552.60,-17.99,-0.08,215.82,-1.00
9557.68,-17.99,-0.00,196.20,-1.00
9562.75,-17.99,0.06,213.06,-1.00
9567.83,-17.99,0.07,211.11,-1.00
9572.91,-17.99,-0.02,211.46,-1.00
9577.98,-17.99,-0.13,225.74,-1.00
9583.06,-17.99,0.08,223.45,-1.00
9588.13,-17.99,0.37,223.02,-1.00
9593.21,-17.99,0.33,214.44,-1.00
9598.29,-17.98,0.17,214.78,-1.00
9603.36,-17.98,0.03,217.44,-1.00
9608.44,-17.98,0.05,220.73,-1.00
9613.51,-17.98,0.02,212.64,-1.00
9618.59,-17.98,-0.01,200.06,-1.00
9623.67,-17.98,-0.03,199.81,-1.00
9628.74,-17.98,-0.15,202.26,-1.00
9633.82,-17.99,-0.21,210.40,-1.00
9638.88,-17.99,-0.40,201.59,-1.00
9643.95,-17.99,-0.34,206.74,-1.00
9649.03,-17.99,-0.04,205.95,-1.00
9654.06,-17.99,-0.06,202.42,-1.00
9659.12,-17.99,0.07,212.36,-1.00
9664.19,-17.99,0.13,207.31,-1.00
9669.25,-17.99,0.12,211.92,-1.00
9674.33,-17.99,0.37,189.48,-1.00
9679.40,-17.99,0.17,203.57,-1.00
9684.48,-17.98,0.29,201.30,-1.00
9689.56,-17.98,0.31,185.50,-1.00
9694.63,-17.98,0.17,202.46,-1.00
9699.71,-17.98,0.01,201.62,-1.00
9704.79,-17.98,-0.11,202.32,-1.00
9709.86,-17.98,-0.15,206.69,-1.00
9714.94,-17.98,-0.20,189.28,-1.00
9720.01,-17.99,-0.42,200.89,-1.00
9725.09,-17.99,-0.34,211.97,-1.00
9730.17,-17.99,-0.23,204.15,-1.00
9735.24,-17.99,-0.07,235.57,-1.00
9740.32,-17.99,-0.27,221.45,-1.00
9745.39,-17.99,-0.25,259.54,-1.00
9750.47,-17.99,-0.01,221.52,-1.00
9755.51,-17.99,-0.16,197.46,-1.00
9760.58,-17.99,-0.09,206.81,-1.00
9765.65,-17.99,-0.12,208.55,-1.00
9770.68,-17.99,-0.03,204.02,-1.00
