time,theta_b,dtheta_b,dtheta_w,action
140.52,5.73,23.61,-170.62,1.00
141.66,5.83,23.63,-172.50,1.00
142.80,5.83,23.63,-172.50,1.00
143.94,5.83,23.63,-172.50,1.00
145.08,5.93,23.98,-172.50,1.00
146.23,5.93,23.98,-172.50,1.00
147.37,5.93,23.98,-172.50,1.00
148.51,5.93,23.98,-172.50,1.00
149.65,6.02,23.07,-172.50,1.00
150.79,6.02,23.07,-172.50,1.00
151.93,6.02,23.07,-172.50,1.00
153.07,6.02,23.07,-168.75,1.00
154.21,6.12,23.44,-168.75,1.00
155.35,6.12,23.44,-168.75,1.00
156.50,6.12,23.44,-168.75,1.00
157.64,6.22,23.40,-172.50,1.00
158.78,6.22,23.40,-172.50,1.00
159.92,6.22,23.40,-172.50,1.00
161.06,6.22,23.40,-170.62,1.00
162.20,6.31,23.53,-170.62,1.00
163.35,6.31,23.53,-170.62,1.00
164.49,6.31,23.53,-170.62,1.00
165.63,6.41,23.25,-170.62,1.00
166.77,6.41,23.25,-170.62,1.00
167.91,6.41,23.25,-170.62,1.00
169.07,6.41,23.25,-170.62,1.00
170.21,6.50,23.31,-170.62,1.00
171.35,6.50,23.31,-170.62,1.00
172.49,6.50,23.31,-172.50,1.00
173.63,6.50,23.31,-172.50,1.00
174.77,6.60,23.16,-172.50,1.00
175.91,6.60,23.16,-172.50,1.00
177.05,6.60,23.16,-172.50,1.00
178.20,6.70,23.16,-172.50,1.00
179.34,6.70,23.16,-172.50,1.00
180.48,6.70,23.16,-172.50,1.00
181.62,6.70,23.16,-172.50,1.00
182.76,6.79,23.06,-172.50,1.00
183.90,6.79,23.06,-172.50,1.00
185.05,6.79,23.06,-170.62,1.00
186.19,6.88,22.86,-170.62,1.00
187.33,6.88,22.86,-170.62,1.00
188.47,6.88,22.86,-170.62,1.00
189.61,6.88,22.86,-170.62,1.00
190.75,6.98,22.43,-170.62,1.00
191.89,6.98,22.43,-170.62,1.00
193.03,6.98,22.43,-170.62,1.00
194.17,6.98,22.43,-170.62,1.00
195.31,7.07,19.77,-170.62,1.00
196.45,7.07,19.77,-170.62,1.00
197.59,7.07,19.77,-172.50,1.00
198.74,7.07,19.77,-172.50,1.00
199.88,7.07,19.77,-172.50,1.00
201.02,7.16,17.19,-172.50,1.00
202.16,7.16,17.19,-172.50,1.00
203.30,7.16,17.19,-172.50,1.00
204.44,7.16,17.19,-170.62,1.00
205.58,7.26,19.58,-170.62,1.00
206.72,7.26,19.58,-170.62,1.00
207.86,7.26,19.58,-170.62,1.00
209.02,7.26,19.58,-172.50,1.00
210.16,7.26,19.58,-172.50,1.00
211.30,7.35,17.30,-172.50,1.00
212.45,7.35,17.30,-168.75,1.00
213.59,7.35,17.30,-168.75,1.00
214.73,7.35,17.30,-168.75,1.00
215.87,7.44,19.71,-168.75,1.00
217.01,7.44,19.71,-168.75,1.00
218.15,7.44,19.71,-168.75,1.00
219.29,7.44,19.71,-168.75,1.00
220.43,7.53,19.55,-172.50,1.00
221.57,7.53,19.55,-172.50,1.00
222.71,7.53,19.55,-172.50,1.00
223.85,7.53,19.55,-172.50,1.00
224.99,7.53,19.55,-170.62,1.00
226.13,7.62,17.04,-170.62,1.00
227.27,7.62,17.04,-170.62,1.00
228.41,7.62,17.04,-170.62,1.00
229.55,7.62,17.04,-172.50,1.00
230.68,7.72,19.00,-172.50,1.00
231.81,7.72,19.00,-172.50,1.00
232.94,7.72,19.00,-170.62,1.00
234.07,7.72,19.00,-170.62,1.00
235.20,7.81,19.04,-170.62,1.00
236.34,7.81,19.04,-170.62,1.00
237.47,7.81,19.04,-170.62,1.00
238.60,7.81,19.04,-170.62,1.00
239.73,7.81,19.04,-170.62,1.00
240.86,7.90,16.73,-170.62,1.00
241.99,7.90,16.73,-170.62,1.00
243.13,7.90,16.73,-170.62,1.00
244.26,7.90,16.73,-170.62,1.00
245.39,7.99,18.77,-168.75,1.00
246.52,7.99,18.77,-168.75,1.00
247.65,7.99,18.77,-168.75,1.00
248.79,7.99,18.77,-170.62,1.00
249.92,7.99,18.77,-170.62,1.00
251.05,8.08,18.35,-170.62,1.00
252.18,8.08,18.35,-170.62,1.00
253.31,8.08,18.35,-170.62,1.00
254.45,8.08,18.35,-170.62,1.00
255.58,8.17,18.27,-170.62,1.00
256.71,8.17,18.27,-170.62,1.00
257.84,8.17,18.27,-170.62,1.00
258.97,8.17,18.27,-170.62,1.00
260.10,8.17,18.27,-170.62,1.00
261.23,8.25,16.14,-170.62,1.00
262.38,8.25,16.14,-170.62,1.00
263.51,8.25,16.14,-170.62,1.00
264.64,8.25,16.14,-170.62,1.00
265.74,8.34,18.54,-172.50,1.00
266.87,8.34,18.54,-172.50,1.00
268.01,8.34,18.54,-172.50,1.00
269.14,8.34,18.54,-172.50,1.00
270.27,8.43,17.90,-172.50,1.00
271.40,8.43,17.90,-172.50,1.00
272.53,8.43,17.90,-170.62,1.00
273.66,8.43,17.90,-170.62,1.00
274.79,8.52,18.50,-170.62,1.00
275.93,8.52,18.50,-170.62,1.00
277.06,8.52,18.50,-172.50,1.00
278.19,8.52,18.50,-172.50,1.00
279.32,8.52,18.50,-172.50,1.00
280.45,8.61,16.43,-172.50,1.00
281.58,8.61,16.43,-170.62,1.00
282.72,8.61,16.43,-170.62,1.00
283.85,8.61,16.43,-170.62,1.00
284.98,8.70,18.55,-174.37,1.00
286.11,8.70,18.55,-174.37,1.00
287.24,8.70,18.55,-174.37,1.00
288.37,8.70,18.55,-174.37,1.00
289.51,8.70,18.55,-172.50,1.00
290.64,8.78,15.95,-172.50,1.00
291.77,8.78,15.95,-172.50,1.00
292.90,8.78,15.95,-172.50,1.00
294.03,8.78,15.95,-172.50,1.00
295.16,8.87,18.43,-172.50,1.00
296.30,8.87,18.43,-172.50,1.00
297.43,8.87,18.43,-170.62,1.00
298.56,8.87,18.43,-170.62,1.00
299.69,8.87,18.43,-170.62,1.00
300.82,8.96,18.16,-172.50,1.00
301.95,8.96,18.16,-172.50,1.00
303.09,8.96,18.16,-172.50,1.00
304.22,8.96,18.16,-172.50,1.00
305.35,9.05,16.52,-172.50,1.00
306.48,9.05,16.52,-172.50,1.00
307.61,9.05,16.52,-172.50,1.00
308.75,9.05,16.52,-174.37,1.00
309.88,9.05,16.52,-174.37,1.00
311.01,9.13,17.80,-174.37,1.00
312.14,9.13,17.80,-174.37,1.00
313.28,9.13,17.80,-170.62,1.00
314.41,9.13,17.80,-170.62,1.00
315.54,9.22,17.91,-170.62,1.00
316.67,9.22,17.91,-172.50,1.00
317.80,9.22,17.91,-172.50,1.00
318.93,9.22,17.91,-172.50,1.00
320.07,9.22,17.91,-172.50,1.00
321.20,9.30,15.65,-170.62,1.00
322.34,9.30,15.65,-170.62,1.00
323.47,9.30,15.65,-170.62,1.00
324.60,9.30,15.65,-170.62,1.00
325.74,9.39,17.73,-170.62,1.00
326.87,9.39,17.73,-170.62,1.00
328.00,9.39,17.73,-170.62,1.00
329.13,9.39,17.73,-172.50,1.00
330.26,9.47,17.74,-172.50,1.00
331.39,9.47,17.74,-172.50,1.00
332.53,9.47,17.74,-172.50,1.00
333.66,9.47,17.74,-172.50,1.00
334.79,9.47,17.74,-172.50,1.00
335.92,9.55,15.55,-172.50,1.00
337.05,9.55,15.55,-168.75,1.00
338.18,9.55,15.55,-168.75,1.00
339.32,9.55,15.55,-168.75,1.00
340.45,9.64,17.63,-168.75,1.00
341.58,9.64,17.63,-168.75,1.00
342.71,9.64,17.63,-168.75,1.00
343.85,9.64,17.63,-168.75,1.00
344.98,9.64,17.63,-170.62,1.00
346.11,9.72,15.61,-170.62,1.00
347.24,9.72,15.61,-170.62,1.00
348.37,9.72,15.61,-170.62,1.00
349.50,9.72,15.61,-172.50,1.00
350.64,9.81,17.72,-172.50,1.00
351.77,9.81,17.72,-172.50,1.00
352.90,9.81,17.72,-172.50,1.00
354.03,9.81,17.72,-172.50,1.00
355.16,9.89,17.66,-172.50,1.00
356.30,9.89,17.66,-172.50,1.00
357.43,9.89,17.66,-174.37,1.00
358.56,9.89,17.66,-174.37,1.00
359.69,9.89,17.66,-174.37,1.00
360.82,9.98,15.46,-174.37,1.00
361.95,9.98,15.46,-170.62,1.00
363.09,9.98,15.46,-170.62,1.00
364.22,9.98,15.46,-170.62,1.00
365.35,10.06,17.29,-170.62,1.00
366.48,10.06,17.29,-170.62,1.00
367.61,10.06,17.29,-170.62,1.00
368.75,10.06,17.29,-170.62,1.00
369.88,10.14,16.84,-170.62,1.00
371.01,10.14,16.84,-170.62,1.00
372.14,10.14,16.84,-170.62,1.00
373.28,10.14,16.84,-170.62,1.00
374.41,10.14,16.84,-170.62,1.00
375.54,10.22,14.95,-170.62,1.00
376.68,10.22,14.95,-170.62,1.00
377.81,10.22,14.95,-172.50,1.00
378.94,10.22,14.95,-172.50,1.00
380.07,10.22,14.95,-172.50,1.00
381.21,10.30,16.84,-170.62,1.00
382.35,10.30,16.84,-170.62,1.00
383.48,10.30,16.84,-170.62,1.00
384.61,10.30,16.84,-170.62,1.00
385.74,10.38,17.14,-170.62,1.00
386.87,10.38,17.14,-170.62,1.00
388.00,10.38,17.14,-170.62,1.00
389.14,10.38,17.14,-172.50,1.00
390.27,10.47,16.33,-172.50,1.00
391.40,10.47,16.33,-172.50,1.00
392.53,10.47,16.33,-172.50,1.00
393.66,10.47,16.33,-170.62,1.00
394.79,10.55,17.10,-170.62,1.00
395.93,10.55,17.10,-170.62,1.00
397.06,10.55,17.10,-170.62,1.00
398.19,10.55,17.10,-170.62,1.00
399.32,10.55,17.10,-170.62,1.00
400.45,10.63,14.76,-170.62,1.00
401.59,10.63,14.76,-170.62,1.00
402.72,10.63,14.76,-170.62,1.00
403.85,10.63,14.76,-170.62,1.00
404.98,10.71,16.87,-172.50,1.00
406.11,10.71,16.87,-172.50,1.00
407.25,10.71,16.87,-172.50,1.00
408.38,10.71,16.87,-172.50,1.00
409.51,10.71,16.87,-172.50,1.00
410.64,10.79,16.23,-172.50,1.00
411.78,10.79,16.23,-172.50,1.00
412.91,10.79,16.23,-172.50,1.00
414.04,10.79,16.23,-170.62,1.00
415.17,10.87,15.12,-170.62,1.00
416.30,10.87,15.12,-170.62,1.00
417.43,10.87,15.12,-170.62,1.00
418.57,10.87,15.12,-170.62,1.00
419.70,10.87,15.12,-170.62,1.00
420.83,10.95,16.42,-170.62,1.00
421.96,10.95,16.42,-168.75,1.00
423.10,10.95,16.42,-168.75,1.00
424.23,10.95,16.42,-168.75,1.00
425.36,11.03,16.50,-172.50,1.00
426.49,11.03,16.50,-172.50,1.00
427.62,11.03,16.50,-172.50,1.00
428.76,11.03,16.50,-172.50,1.00
429.89,11.03,16.50,-172.50,1.00
431.02,11.11,14.91,-172.50,1.00
432.15,11.11,14.91,-172.50,1.00
433.29,11.11,14.91,-170.62,1.00
434.42,11.11,14.91,-170.62,1.00
435.55,11.19,16.89,-170.62,1.00
436.68,11.19,16.89,-170.62,1.00
437.82,11.19,16.89,-170.62,1.00
438.95,11.19,16.89,-170.62,1.00
440.08,11.26,15.95,-170.62,1.00
441.21,11.26,15.95,-170.62,1.00
442.35,11.26,15.95,-170.62,1.00
443.48,11.26,15.95,-170.62,1.00
444.61,11.26,15.95,-170.62,1.00
445.74,11.34,14.12,-170.62,1.00
446.87,11.34,14.12,-170.62,1.00
448.00,11.34,14.12,-170.62,1.00
449.13,11.34,14.12,-170.62,1.00
450.27,11.42,15.88,-170.62,1.00
451.40,11.42,15.88,-170.62,1.00
452.53,11.42,15.88,-170.62,1.00
453.66,11.42,15.88,-170.62,1.00
454.79,11.49,16.23,-170.62,1.00
455.93,11.49,16.23,-170.62,1.00
457.06,11.49,16.23,-172.50,1.00
458.19,11.49,16.23,-172.50,1.00
459.32,11.49,16.23,-172.50,1.00
460.45,11.57,13.98,-172.50,1.00
461.58,11.57,13.98,-170.62,1.00
462.72,11.57,13.98,-170.62,1.00
463.85,11.57,13.98,-170.62,1.00
464.98,11.65,16.08,-170.62,1.00
466.11,11.65,16.08,-170.62,1.00
467.24,11.65,16.08,-170.62,1.00
468.38,11.65,16.08,-170.62,1.00
469.51,11.65,16.08,-172.50,1.00
470.64,11.72,15.71,-172.50,1.00
471.77,11.72,15.71,-172.50,1.00
472.90,11.72,15.71,-172.50,1.00
474.04,11.72,15.71,-172.50,1.00
475.17,11.80,14.31,-172.50,1.00
476.30,11.80,14.31,-172.50,1.00
477.43,11.80,14.31,-170.62,1.00
478.57,11.80,14.31,-170.62,1.00
479.70,11.80,14.31,-170.62,1.00
480.83,11.88,16.07,-170.62,1.00
481.96,11.88,16.07,-170.62,1.00
483.10,11.88,16.07,-170.62,1.00
484.23,11.88,16.07,-170.62,1.00
485.36,11.95,16.19,-170.62,1.00
486.49,11.95,16.19,-170.62,1.00
487.62,11.95,16.19,-170.62,1.00
488.76,11.95,16.19,-168.75,1.00
489.89,11.95,16.19,-168.75,1.00
491.02,12.03,13.70,-168.75,1.00
492.15,12.03,13.70,-168.75,1.00
493.29,12.03,13.70,-170.62,1.00
494.42,12.03,13.70,-170.62,1.00
495.55,12.10,15.99,-170.62,1.00
496.69,12.10,15.99,-170.62,1.00
497.82,12.10,15.99,-170.62,1.00
498.95,12.10,15.99,-170.62,1.00
500.08,12.18,15.79,-170.62,1.00
501.22,12.18,15.79,-170.62,1.00
502.36,12.18,15.79,-170.62,1.00
503.49,12.18,15.79,-170.62,1.00
504.62,12.18,15.79,-170.62,1.00
505.74,12.26,13.80,-170.62,1.00
506.87,12.26,13.80,-170.62,1.00
508.00,12.26,13.80,-170.62,1.00
509.14,12.26,13.80,-170.62,1.00
510.27,12.33,15.54,-170.62,1.00
511.40,12.33,15.54,-170.62,1.00
512.53,12.33,15.54,-170.62,1.00
513.66,12.33,15.54,-172.50,1.00
514.80,12.33,15.54,-172.50,1.00
515.93,12.40,13.93,-172.50,1.00
517.06,12.40,13.93,-170.62,1.00
518.19,12.40,13.93,-170.62,1.00
519.33,12.40,13.93,-170.62,1.00
520.46,12.48,15.46,-170.62,1.00
521.59,12.48,15.46,-170.62,1.00
522.72,12.48,15.46,-170.62,1.00
523.85,12.48,15.46,-170.62,1.00
524.98,12.55,15.52,-172.50,1.00
526.12,12.55,15.52,-172.50,1.00
527.25,12.55,15.52,-172.50,1.00
528.38,12.55,15.52,-172.50,1.00
529.52,12.55,15.52,-172.50,1.00
530.65,12.62,14.85,-172.50,1.00
531.78,12.62,14.85,-172.50,1.00
532.91,12.62,14.85,-170.62,1.00
534.04,12.62,14.85,-170.62,1.00
535.17,12.70,13.55,-170.62,1.00
536.30,12.70,13.55,-172.50,1.00
537.43,12.70,13.55,-172.50,1.00
538.57,12.70,13.55,-172.50,1.00
539.70,12.70,13.55,-172.50,1.00
540.83,12.77,15.06,-172.50,1.00
541.97,12.77,15.06,-172.50,1.00
543.10,12.77,15.06,-172.50,1.00
544.23,12.77,15.06,-172.50,1.00
545.36,12.84,15.34,-170.62,1.00
546.50,12.84,15.34,-170.62,1.00
547.63,12.84,15.34,-170.62,1.00
548.76,12.84,15.34,-170.62,1.00
549.89,12.84,15.34,-170.62,1.00
551.02,12.91,13.17,-170.62,1.00
552.16,12.91,13.17,-170.62,1.00
553.29,12.91,13.17,-170.62,1.00
554.42,12.91,13.17,-170.62,1.00
555.55,12.99,15.13,-170.62,1.00
556.69,12.99,15.13,-170.62,1.00
557.82,12.99,15.13,-170.62,1.00
558.95,12.99,15.13,-170.62,1.00
560.08,13.06,14.44,-170.62,1.00
561.21,13.06,14.44,-172.50,1.00
562.36,13.06,14.44,-172.50,1.00
563.49,13.06,14.44,-172.50,1.00
564.62,13.13,15.12,-170.62,1.00
565.74,13.13,15.12,-170.62,1.00
566.87,13.13,15.12,-170.62,1.00
568.01,13.13,15.12,-170.62,1.00
569.14,13.13,15.12,-170.62,1.00
570.27,13.20,12.84,-170.62,1.00
571.40,13.20,12.84,-170.62,1.00
572.53,13.20,12.84,-170.62,1.00
573.67,13.20,12.84,-170.62,1.00
574.80,13.27,15.01,-170.62,1.00
575.93,13.27,15.01,-170.62,1.00
577.06,13.27,15.01,-170.62,1.00
578.20,13.27,15.01,-170.62,1.00
579.33,13.27,15.01,-170.62,1.00
580.46,13.34,14.26,-170.62,1.00
581.59,13.34,14.26,-170.62,1.00
582.72,13.34,14.26,-170.62,1.00
583.85,13.34,14.26,-170.62,1.00
584.98,13.34,14.26,-172.50,1.00
586.12,13.41,13.25,-172.50,1.00
587.25,13.41,13.25,-172.50,1.00
588.38,13.41,13.25,-170.62,1.00
589.52,13.41,13.25,-170.62,1.00
590.65,13.48,14.99,-170.62,1.00
591.78,13.48,14.99,-170.62,1.00
592.91,13.48,14.99,-170.62,1.00
594.04,13.48,14.99,-170.62,1.00
595.17,13.56,14.95,-170.62,1.00
596.31,13.56,14.95,-170.62,1.00
597.44,13.56,14.95,-170.62,1.00
598.57,13.56,14.95,-170.62,1.00
599.70,13.56,14.95,-170.62,1.00
600.83,13.63,13.02,-170.62,1.00
601.97,13.63,13.02,-172.50,1.00
603.10,13.63,13.02,-172.50,1.00
604.23,13.63,13.02,-172.50,1.00
605.36,13.70,15.02,-172.50,1.00
606.49,13.70,15.02,-172.50,1.00
607.63,13.70,15.02,-172.50,1.00
608.76,13.70,15.02,-172.50,1.00
609.89,13.77,14.12,-172.50,1.00
611.02,13.77,14.12,-172.50,1.00
612.16,13.77,14.12,-172.50,1.00
613.29,13.77,14.12,-172.50,1.00
614.42,13.77,14.12,-172.50,1.00
615.55,13.83,12.63,-172.50,1.00
616.69,13.83,12.63,-172.50,1.00
617.82,13.83,12.63,-170.62,1.00
618.95,13.83,12.63,-170.62,1.00
620.08,13.90,14.19,-170.62,1.00
621.21,13.90,14.19,-170.62,1.00
622.35,13.90,14.19,-170.62,1.00
623.48,13.90,14.19,-170.62,1.00
624.61,13.97,14.08,-170.62,1.00
625.74,13.97,14.08,-172.50,1.00
626.88,13.97,14.08,-172.50,1.00
628.01,13.97,14.08,-172.50,1.00
629.14,13.97,14.08,-172.50,1.00
630.27,14.03,12.41,-170.62,1.00
631.40,14.03,12.41,-170.62,1.00
632.54,14.03,12.41,-170.62,1.00
633.67,14.03,12.41,-170.62,1.00
634.80,14.10,13.91,-170.62,1.00
635.93,14.10,13.91,-170.62,1.00
637.06,14.10,13.91,-170.62,1.00
638.20,14.10,13.91,-172.50,1.00
639.33,14.10,13.91,-172.50,1.00
640.46,14.17,14.25,-172.50,1.00
641.59,14.17,14.25,-172.50,1.00
642.72,14.17,14.25,-172.50,1.00
643.85,14.17,14.25,-172.50,1.00
644.99,14.24,12.93,-172.50,1.00
646.13,14.24,12.93,-170.62,1.00
647.26,14.24,12.93,-170.62,1.00
648.40,14.24,12.93,-170.62,1.00
649.54,14.24,12.93,-172.50,1.00
650.69,14.31,13.88,-172.50,1.00
651.83,14.31,13.88,-172.50,1.00
652.97,14.31,13.88,-172.50,1.00
654.11,14.31,13.88,-168.75,1.00
655.46,14.38,14.00,-168.75,1.00
656.60,14.38,14.00,-168.75,1.00
657.74,14.38,14.00,-172.50,1.00
658.88,14.38,14.00,-172.50,1.00
660.03,14.38,14.00,-172.50,1.00
661.17,14.45,12.73,-172.50,1.00
662.31,14.45,12.73,-170.62,1.00
663.44,14.45,12.73,-170.62,1.00
664.58,14.51,15.72,-170.62,1.00
665.76,14.51,15.72,-172.50,1.00
666.90,14.51,15.72,-172.50,1.00
668.03,14.51,15.72,-172.50,1.00
669.16,14.51,15.72,-170.62,1.00
670.30,14.58,12.06,-170.62,1.00
671.43,14.58,12.06,-170.62,1.00
672.57,14.58,12.06,-170.62,1.00
673.70,14.58,12.06,-170.62,1.00
674.84,14.64,13.42,-170.62,1.00
675.98,14.64,13.42,-170.62,1.00
677.11,14.64,13.42,-170.62,1.00
678.25,14.64,13.42,-170.62,1.00
679.39,14.64,13.42,-170.62,1.00
680.56,14.70,11.51,-170.62,1.00
681.69,14.70,11.51,-170.62,1.00
682.83,14.70,11.51,-170.62,1.00
683.96,14.70,11.51,-170.62,1.00
685.09,14.76,13.08,-172.50,1.00
686.23,14.76,13.08,-172.50,1.00
687.37,14.76,13.08,-172.50,1.00
688.50,14.76,13.08,-172.50,1.00
689.64,14.76,13.08,-170.62,1.00
690.77,14.83,11.98,-170.62,1.00
691.91,14.83,11.98,-170.62,1.00
693.04,14.83,11.98,-170.62,1.00
694.18,14.83,11.98,-170.62,1.00
695.35,14.89,13.66,-170.62,1.00
696.48,14.89,13.66,-170.62,1.00
697.62,14.89,13.66,-168.75,1.00
698.75,14.89,13.66,-168.75,1.00
699.89,14.96,13.88,-168.75,1.00
701.02,14.96,13.88,-170.62,1.00
702.16,14.96,13.88,-170.62,1.00
703.29,14.96,13.88,-170.62,1.00
704.43,14.96,13.88,-170.62,1.00
705.57,15.03,12.66,-172.50,1.00
706.70,15.03,12.66,-172.50,1.00
707.83,15.03,12.66,-172.50,1.00
709.01,15.03,12.66,-170.62,1.00
710.18,15.10,14.42,-170.62,1.00
711.32,15.10,14.42,-170.62,1.00
712.42,15.10,14.42,-170.62,1.00
713.55,15.10,14.42,-166.87,1.00
714.69,15.10,14.42,-166.87,1.00
715.83,15.16,12.35,-166.87,1.00
716.96,15.16,12.35,-166.87,1.00
718.09,15.16,12.35,-172.50,1.00
719.23,15.16,12.35,-172.50,1.00
720.37,15.23,13.70,-172.50,1.00
721.50,15.23,13.70,-172.50,1.00
722.64,15.23,13.70,-172.50,1.00
723.80,15.23,13.70,-172.50,1.00
724.93,15.29,13.51,-172.50,1.00
726.07,15.29,13.51,-170.62,1.00
727.21,15.29,13.51,-170.62,1.00
728.34,15.29,13.51,-170.62,1.00
729.47,15.29,13.51,-170.62,1.00
730.63,15.35,11.08,-170.62,1.00
731.77,15.35,11.08,-170.62,1.00
732.90,15.35,11.08,-172.50,1.00
734.03,15.35,11.08,-172.50,1.00
735.17,15.41,12.67,-172.50,1.00
736.31,15.41,12.67,-172.50,1.00
737.44,15.41,12.67,-170.62,1.00
738.58,15.41,12.67,-170.62,1.00
739.71,15.41,12.67,-170.62,1.00
740.85,15.47,11.31,-170.62,1.00
741.98,15.47,11.31,-172.50,1.00
743.12,15.47,11.31,-172.50,1.00
744.25,15.47,11.31,-172.50,1.00
745.39,15.53,12.98,-170.62,1.00
746.55,15.53,12.98,-170.62,1.00
747.68,15.53,12.98,-170.62,1.00
748.81,15.53,12.98,-170.62,1.00
749.95,15.59,11.55,-170.62,1.00
751.09,15.59,11.55,-170.62,1.00
752.22,15.59,11.55,-170.62,1.00
753.35,15.59,11.55,-172.50,1.00
754.49,15.59,11.55,-172.50,1.00
