time,theta_b,dtheta_b,dtheta_w,action
100.51,4.46,24.82,-174.37,0
101.65,4.46,24.82,-174.37,0
102.78,4.57,24.39,-174.37,0
103.91,4.57,24.39,-170.62,0
105.04,4.57,24.39,-170.62,0
106.18,4.67,24.94,-170.62,0
107.31,4.67,24.94,-170.62,0
108.44,4.67,24.94,-174.37,0
109.57,4.67,24.94,-174.37,0
110.7,4.77,24.77,-174.37,0
111.84,4.77,24.77,-170.62,0
113.03,4.77,24.77,-170.62,0
114.17,4.87,24.77,-170.62,0
115.3,4.87,24.77,-170.62,0
116.43,4.87,24.77,-172.5,0
117.57,4.87,24.77,-172.5,0
118.7,4.98,24.57,-172.5,0
119.83,4.98,24.57,-170.62,0
121.03,4.98,24.57,-170.62,0
122.16,4.98,24.57,-170.62,0
123.29,5.08,24.55,-170.62,0
124.43,5.08,24.55,-172.5,0
125.63,5.08,24.55,-172.5,0
126.76,5.18,24.83,-172.5,1
127.89,5.18,24.83,-172.5,1
129.02,5.18,24.83,-172.5,1
130.16,5.18,24.83,-172.5,1
131.29,5.28,23.45,-172.5,1
132.48,5.28,23.45,-172.5,1
133.62,5.28,23.45,-172.5,1
134.75,5.28,23.45,-172.5,1
135.88,5.38,24.28,-168.75,1
137.01,5.38,24.28,-168.75,1
138.14,5.38,24.28,-168.75,1
139.34,5.48,24.01,-168.75,1
140.47,5.48,24.01,-172.5,1
141.6,5.48,24.01,-172.5,1
142.73,5.48,24.01,-172.5,1
143.87,5.58,22.69,-176.25,1
145,5.58,22.69,-176.25,1
146.13,5.58,22.69,-176.25,1
147.33,5.58,22.69,-176.25,1
148.46,5.68,23.86,-172.5,1
149.59,5.68,23.86,-172.5,1
150.73,5.68,23.86,-172.5,1
151.86,5.77,23.71,-170.62,1
152.99,5.77,23.71,-170.62,1
154.12,5.77,23.71,-170.62,1
155.26,5.77,23.71,-170.62,1
156.39,5.87,22.92,-170.62,1
157.52,5.87,22.92,-170.62,1
158.65,5.87,22.92,-170.62,1
159.79,5.87,22.92,-174.37,1
160.92,5.97,23.77,-174.37,1
162.05,5.97,23.77,-174.37,1
163.19,5.97,23.77,-174.37,1
164.32,5.97,23.77,-172.5,1
165.45,6.07,22.34,-172.5,1
166.59,6.07,22.34,-172.5,1
167.73,6.07,22.34,-174.37,1
168.86,6.17,23.81,-174.37,1
169.99,6.17,23.81,-174.37,1
171.12,6.17,23.81,-174.37,1
172.25,6.17,23.81,-172.5,1
173.38,6.26,23.37,-172.5,1
174.52,6.26,23.37,-172.5,1
175.65,6.26,23.37,-172.5,1
176.78,6.26,23.37,-172.5,1
177.91,6.36,22.89,-172.5,1
179.05,6.36,22.89,-172.5,1
180.18,6.36,22.89,-170.62,1
181.31,6.45,23.26,-170.62,1
182.44,6.45,23.26,-170.62,1
183.58,6.45,23.26,-170.62,1
184.71,6.45,23.26,-172.5,1
185.84,6.55,22.87,-172.5,1
186.97,6.55,22.87,-172.5,1
188.11,6.55,22.87,-170.62,1
189.24,6.55,22.87,-170.62,1
190.37,6.64,22.76,-170.62,1
191.51,6.64,22.76,-170.62,1
192.64,6.64,22.76,-174.37,1
193.77,6.74,23.26,-174.37,1
194.9,6.74,23.26,-174.37,1
196.03,6.74,23.26,-172.5,1
197.17,6.74,23.26,-172.5,1
198.3,6.84,22.36,-172.5,1
199.43,6.84,22.36,-172.5,1
200.57,6.84,22.36,-172.5,1
201.7,6.84,22.36,-172.5,1
202.83,6.93,21.32,-172.5,1
203.96,6.93,21.32,-172.5,1
205.1,6.93,21.32,-170.62,1
206.23,6.93,21.32,-170.62,1
207.36,7.03,21.07,-170.62,1
208.49,7.03,21.07,-170.62,1
209.62,7.03,21.07,-170.62,1
210.76,7.03,21.07,-170.62,1
211.89,7.12,21.72,-170.62,1
213.02,7.12,21.72,-170.62,1
214.15,7.12,21.72,-172.5,1
215.29,7.12,21.72,-172.5,1
216.42,7.21,18.33,-172.5,1
217.55,7.21,18.33,-172.5,1
218.68,7.21,18.33,-170.62,1
219.82,7.21,18.33,-170.62,1
220.95,7.21,18.33,-170.62,1
222.08,7.31,18.39,-180,1
223.21,7.31,18.39,-180,1
224.35,7.31,18.39,-180,1
225.48,7.31,18.39,-180,1
226.61,7.4,19.53,-172.5,1
227.76,7.4,19.53,-172.5,1
228.89,7.4,19.53,-172.5,1
230.02,7.4,19.53,-174.37,1
231.12,7.4,19.53,-174.37,1
232.25,7.49,17.29,-174.37,1
233.38,7.49,17.29,-174.37,1
234.52,7.49,17.29,-172.5,1
235.65,7.49,17.29,-172.5,1
236.79,7.58,19.56,-172.5,1
237.92,7.58,19.56,-172.5,1
239.05,7.58,19.56,-172.5,1
240.18,7.58,19.56,-172.5,1
241.32,7.68,18.69,-172.5,1
242.45,7.68,18.69,-172.5,1
243.58,7.68,18.69,-172.5,1
244.71,7.68,18.69,-172.5,1
245.85,7.68,18.69,-172.5,1
246.98,7.77,16.98,-172.5,1
248.11,7.77,16.98,-172.5,1
249.25,7.77,16.98,-172.5,1
250.38,7.77,16.98,-170.62,1
251.51,7.86,18.98,-170.62,1
252.65,7.86,18.98,-170.62,1
253.78,7.86,18.98,-172.5,1
254.91,7.86,18.98,-172.5,1
256.05,7.95,19.47,-172.5,1
257.18,7.95,19.47,-172.5,1
258.31,7.95,19.47,-172.5,1
259.44,7.95,19.47,-172.5,1
260.58,7.95,19.47,-172.5,1
261.71,8.04,16.67,-170.62,1
262.84,8.04,16.67,-170.62,1
263.98,8.04,16.67,-170.62,1
265.11,8.04,16.67,-170.62,1
266.24,8.13,19.21,-170.62,1
267.38,8.13,19.21,-170.62,1
268.51,8.13,19.21,-170.62,1
269.64,8.13,19.21,-170.62,1
270.77,8.13,19.21,-170.62,1
271.91,8.22,18.13,-170.62,1
273.04,8.22,18.13,-170.62,1
274.17,8.22,18.13,-170.62,1
275.31,8.22,18.13,-170.62,1
276.44,8.31,16.88,-170.62,1
277.57,8.31,16.88,-170.62,1
278.71,8.31,16.88,-174.37,1
279.84,8.31,16.88,-174.37,1
280.97,8.31,16.88,-174.37,1
282.11,8.4,18.12,-172.5,1
283.24,8.4,18.12,-172.5,1
284.38,8.4,18.12,-172.5,1
285.52,8.4,18.12,-172.5,1
286.65,8.49,18.94,-176.25,1
287.78,8.49,18.94,-176.25,1
288.92,8.49,18.94,-176.25,1
290.05,8.49,18.94,-170.62,1
291.19,8.58,18.05,-170.62,1
292.32,8.58,18.05,-170.62,1
293.45,8.58,18.05,-170.62,1
294.59,8.58,18.05,-174.37,1
295.72,8.58,18.05,-174.37,1
296.86,8.67,16.31,-174.37,1
297.99,8.67,16.31,-174.37,1
299.12,8.67,16.31,-174.37,1
300.26,8.67,16.31,-174.37,1
301.39,8.75,18.33,-174.37,1
302.52,8.75,18.33,-174.37,1
303.65,8.75,18.33,-174.37,1
304.79,8.75,18.33,-174.37,1
305.92,8.84,18.41,-172.5,1
307.06,8.84,18.41,-172.5,1
308.19,8.84,18.41,-172.5,1
309.32,8.84,18.41,-172.5,1
310.45,8.84,18.41,-170.62,1
311.59,8.93,15.67,-170.62,1
312.72,8.93,15.67,-170.62,1
313.86,8.93,15.67,-172.5,1
314.99,8.93,15.67,-172.5,1
316.12,9.01,18.28,-172.5,1
317.26,9.01,18.28,-172.5,1
318.39,9.01,18.28,-172.5,1
319.52,9.01,18.28,-172.5,1
320.65,9.01,18.28,-172.5,1
321.79,9.1,17.96,-174.37,1
322.92,9.1,17.96,-174.37,1
324.05,9.1,17.96,-174.37,1
325.19,9.1,17.96,-174.37,1
326.32,9.19,16.09,-172.5,1
327.45,9.19,16.09,-172.5,1
328.59,9.19,16.09,-172.5,1
329.72,9.19,16.09,-174.37,1
330.85,9.19,16.09,-174.37,1
331.99,9.27,17.75,-174.37,1
333.12,9.27,17.75,-174.37,1
334.25,9.27,17.75,-172.5,1
335.39,9.27,17.75,-172.5,1
336.54,9.36,18.14,-172.5,1
337.68,9.36,18.14,-174.37,1
338.81,9.36,18.14,-174.37,1
339.95,9.36,18.14,-174.37,1
341.09,9.36,18.14,-174.37,1
342.24,9.44,15.47,-172.5,1
343.39,9.44,15.47,-172.5,1
344.52,9.44,15.47,-172.5,1
345.7,9.44,15.47,-174.37,1
346.85,9.53,18.1,-174.37,1
347.98,9.53,18.1,-174.37,1
349.12,9.53,18.1,-174.37,1
350.25,9.53,18.1,-172.5,1
351.39,9.61,17.86,-172.5,1
352.54,9.61,17.86,-172.5,1
353.68,9.61,17.86,-172.5,1
354.87,9.61,17.86,-172.5,1
356.02,9.7,15.95,-172.5,1
357.18,9.7,15.95,-172.5,1
358.32,9.7,15.95,-172.5,1
359.45,9.7,15.95,-172.5,1
360.6,9.7,15.95,-172.5,1
361.74,9.78,17.27,-172.5,1
362.88,9.78,17.27,-172.5,1
364.06,9.78,17.27,-172.5,1
365.19,9.78,17.27,-172.5,1
366.32,9.87,17.62,-172.5,1
367.48,9.87,17.62,-172.5,1
368.61,9.87,17.62,-172.5,1
369.75,9.87,17.62,-174.37,1
370.89,9.87,17.62,-174.37,1
372.02,9.95,15.68,-174.37,1
373.17,9.95,15.68,-174.37,1
374.3,9.95,15.68,-174.37,1
375.45,9.95,15.68,-174.37,1
376.6,10.04,17.87,-174.37,1
377.76,10.04,17.87,-172.5,1
378.89,10.04,17.87,-172.5,1
380.04,10.04,17.87,-172.5,1
381.18,10.12,15.34,-172.5,1
382.34,10.12,15.34,-172.5,1
383.48,10.12,15.34,-172.5,1
384.63,10.12,15.34,-172.5,1
385.76,10.12,15.34,-172.5,1
386.9,10.2,17.5,-172.5,1
388.03,10.2,17.5,-172.5,1
389.17,10.2,17.5,-170.62,1
390.33,10.2,17.5,-170.62,1
391.47,10.28,17.5,-170.62,1
392.63,10.28,17.5,-170.62,1
393.78,10.28,17.5,-174.37,1
394.91,10.28,17.5,-174.37,1
396.06,10.37,15.25,-174.37,1
397.21,10.37,15.25,-172.5,1
398.35,10.37,15.25,-172.5,1
399.49,10.37,15.25,-172.5,1
400.63,10.37,15.25,-172.5,1
401.76,10.45,17.28,-170.62,1
402.89,10.45,17.28,-170.62,1
404.03,10.45,17.28,-170.62,1
405.16,10.45,17.28,-172.5,1
406.33,10.53,15.45,-172.5,1
407.46,10.53,15.45,-172.5,1
408.62,10.53,15.45,-172.5,1
409.76,10.53,15.45,-172.5,1
410.9,10.61,16.98,-172.5,1
412.06,10.61,16.98,-172.5,1
413.2,10.61,16.98,-172.5,1
414.33,10.61,16.98,-172.5,1
415.48,10.61,16.98,-172.5,1
416.63,10.69,17.11,-172.5,1
417.78,10.69,17.11,-172.5,1
418.91,10.69,17.11,-172.5,1
420.05,10.69,17.11,-172.5,1
421.2,10.77,15.07,-172.5,1
422.35,10.77,15.07,-172.5,1
423.49,10.77,15.07,-172.5,1
424.62,10.77,15.07,-172.5,1
425.76,10.85,17.1,-172.5,1
426.9,10.85,17.1,-172.5,1
428.04,10.85,17.1,-172.5,1
429.18,10.85,17.1,-172.5,1
430.33,10.85,17.1,-172.5,1
431.48,10.93,14.71,-172.5,1
432.61,10.93,14.71,-172.5,1
433.75,10.93,14.71,-172.5,1
434.88,10.93,14.71,-172.5,1
436.03,11.01,16.98,-172.5,1
437.18,11.01,16.98,-172.5,1
438.32,11.01,16.98,-172.5,1
439.46,11.01,16.98,-172.5,1
440.61,11.01,16.98,-172.5,1
441.76,11.09,14.69,-172.5,1
442.89,11.09,14.69,-172.5,1
444.08,11.09,14.69,-172.5,1
445.22,11.09,14.69,-172.5,1
446.41,11.17,16.66,-172.5,1
447.54,11.17,16.66,-172.5,1
448.68,11.17,16.66,-172.5,1
449.82,11.17,16.66,-172.5,1
450.96,11.25,16.65,-172.5,1
452.11,11.25,16.65,-172.5,1
453.24,11.25,16.65,-174.37,1
454.39,11.25,16.65,-174.37,1
455.54,11.25,16.65,-174.37,1
456.68,11.33,14.83,-172.5,1
457.83,11.33,14.83,-172.5,1
458.96,11.33,14.83,-172.5,1
460.11,11.33,14.83,-172.5,1
461.25,11.41,16.46,-174.37,1
462.39,11.41,16.46,-174.37,1
463.54,11.41,16.46,-174.37,1
464.68,11.41,16.46,-172.5,1
465.83,11.49,16.42,-172.5,1
466.97,11.49,16.42,-172.5,1
468.12,11.49,16.42,-174.37,1
469.26,11.49,16.42,-174.37,1
470.4,11.49,16.42,-174.37,1
471.57,11.56,14.64,-174.37,1
472.7,11.56,14.64,-172.5,1
473.94,11.56,14.64,-172.5,1
475.07,11.56,14.64,-172.5,1
476.26,11.64,16.35,-172.5,1
477.41,11.64,16.35,-172.5,1
478.55,11.64,16.35,-172.5,1
479.69,11.64,16.35,-172.5,1
480.83,11.64,16.35,-172.5,1
482,11.72,14.36,-172.5,1
483.14,11.72,14.36,-172.5,1
484.28,11.72,14.36,-168.75,1
485.45,11.72,14.36,-168.75,1
486.59,11.8,16.38,-168.75,1
487.74,11.8,16.38,-172.5,1
488.89,11.8,16.38,-172.5,1
490.02,11.8,16.38,-172.5,1
491.17,11.87,14.53,-172.5,1
492.31,11.87,14.53,-172.5,1
493.44,11.87,14.53,-172.5,1
494.58,11.87,14.53,-172.5,1
495.71,11.87,14.53,-174.37,1
496.85,11.95,15.55,-174.37,1
497.98,11.95,15.55,-174.37,1
499.12,11.95,15.55,-174.37,1
500.28,11.95,15.55,-172.5,1
501.43,12.02,15.85,-172.5,1
502.58,12.02,15.85,-172.5,1
503.71,12.02,15.85,-174.37,1
504.85,12.02,15.85,-174.37,1
505.99,12.1,14.13,-174.37,1
507.14,12.1,14.13,-174.37,1
508.28,12.1,14.13,-170.62,1
509.47,12.1,14.13,-170.62,1
510.65,12.1,14.13,-170.62,1
511.79,12.18,15.72,-170.62,1
512.94,12.18,15.72,-170.62,1
514.07,12.18,15.72,-170.62,1
515.22,12.18,15.72,-170.62,1
516.36,12.25,16.08,-170.62,1
517.49,12.25,16.08,-170.62,1
518.63,12.25,16.08,-170.62,1
519.77,12.25,16.08,-172.5,1
520.9,12.25,16.08,-172.5,1
522.06,12.33,13.6,-172.5,1
523.21,12.33,13.6,-172.5,1
524.41,12.33,13.6,-172.5,1
525.55,12.33,13.6,-172.5,1
526.69,12.4,15.88,-172.5,1
527.83,12.4,15.88,-174.37,1
529,12.4,15.88,-174.37,1
530.15,12.4,15.88,-174.37,1
531.28,12.48,15.9,-174.37,1
532.43,12.48,15.9,-176.25,1
533.56,12.48,15.9,-176.25,1
534.7,12.48,15.9,-176.25,1
535.83,12.48,15.9,-170.62,1
537.07,12.55,13.54,-170.62,1
538.22,12.55,13.54,-170.62,1
539.35,12.55,13.54,-170.62,1
540.53,12.55,13.54,-172.5,1
541.67,12.62,15.39,-172.5,1
542.84,12.62,15.39,-172.5,1
543.99,12.62,15.39,-172.5,1
545.13,12.62,15.39,-172.5,1
546.27,12.7,15.69,-172.5,1
547.45,12.7,15.69,-168.75,1
548.58,12.7,15.69,-168.75,1
549.72,12.7,15.69,-168.75,1
550.87,12.77,13.56,-168.75,1
552.01,12.77,13.56,-174.37,1
553.14,12.77,13.56,-174.37,1
554.29,12.77,13.56,-174.37,1
555.42,12.77,13.56,-172.5,1
556.57,12.85,15.22,-172.5,1
557.7,12.85,15.22,-172.5,1
558.85,12.85,15.22,-172.5,1
559.99,12.85,15.22,-174.37,1
561.12,12.92,15.31,-174.37,1
562.27,12.92,15.31,-174.37,1
563.4,12.92,15.31,-176.25,1
564.54,12.92,15.31,-176.25,1
565.67,12.92,15.31,-176.25,1
566.81,12.99,13.53,-176.25,1
567.94,12.99,13.53,-172.5,1
569.09,12.99,13.53,-172.5,1
570.24,12.99,13.53,-172.5,1
571.38,13.06,15.51,-174.37,1
572.51,13.06,15.51,-174.37,1
573.65,13.06,15.51,-174.37,1
574.78,13.06,15.51,-174.37,1
576.05,13.14,13.3,-174.37,1
577.18,13.14,13.3,-174.37,1
578.32,13.14,13.3,-174.37,1
579.45,13.14,13.3,-172.5,1
580.58,13.14,13.3,-172.5,1
581.71,13.21,15.07,-172.5,1
582.85,13.21,15.07,-174.37,1
583.98,13.21,15.07,-174.37,1
585.14,13.21,15.07,-174.37,1
586.28,13.28,15.26,-174.37,1
587.44,13.28,15.26,-174.37,1
588.58,13.28,15.26,-174.37,1
589.74,13.28,15.26,-174.37,1
590.89,13.35,13.23,-170.62,1
592.04,13.35,13.23,-170.62,1
593.17,13.35,13.23,-170.62,1
594.31,13.35,13.23,-170.62,1
595.46,13.35,13.23,-172.5,1
596.6,13.42,14.89,-172.5,1
597.75,13.42,14.89,-172.5,1
598.88,13.42,14.89,-172.5,1
600.02,13.42,14.89,-172.5,1
601.18,13.49,13.4,-172.5,1
602.34,13.49,13.4,-172.5,1
603.47,13.49,13.4,-172.5,1
604.61,13.49,13.4,-172.5,1
605.74,13.56,14.97,-172.5,1
606.89,13.56,14.97,-170.62,1
608.03,13.56,14.97,-170.62,1
609.18,13.56,14.97,-170.62,1
610.34,13.56,14.97,-170.62,1
611.5,13.63,13.12,-174.37,1
612.63,13.63,13.12,-174.37,1
613.77,13.63,13.12,-174.37,1
614.9,13.63,13.12,-170.62,1
616.06,13.7,14.75,-170.62,1
617.21,13.7,14.75,-170.62,1
618.34,13.7,14.75,-170.62,1
619.47,13.7,14.75,-174.37,1
620.62,13.77,14.69,-174.37,1
621.75,13.77,14.69,-174.37,1
622.89,13.77,14.69,-174.37,1
624.04,13.77,14.69,-174.37,1
625.19,13.77,14.69,-174.37,1
626.34,13.84,12.73,-174.37,1
627.47,13.84,12.73,-172.5,1
628.61,13.84,12.73,-172.5,1
629.75,13.84,12.73,-172.5,1
630.89,13.91,14.56,-170.62,1
632.04,13.91,14.56,-170.62,1
633.18,13.91,14.56,-170.62,1
634.31,13.91,14.56,-170.62,1
635.5,13.98,14.49,-172.5,1
636.63,13.98,14.49,-172.5,1
637.78,13.98,14.49,-172.5,1
638.91,13.98,14.49,-172.5,1
640.05,13.98,14.49,-172.5,1
641.19,14.05,12.62,-172.5,1
642.33,14.05,12.62,-172.5,1
643.47,14.05,12.62,-172.5,1
644.6,14.05,12.62,-172.5,1
645.75,14.12,14.44,-172.5,1
646.88,14.12,14.44,-172.5,1
648.02,14.12,14.44,-172.5,1
649.15,14.12,14.44,-172.5,1
650.3,14.12,14.44,-172.5,1
651.45,14.19,12.7,-172.5,1
652.59,14.19,12.7,-172.5,1
653.73,14.19,12.7,-172.5,1
654.87,14.19,12.7,-174.37,1
656.02,14.25,13.89,-174.37,1
657.17,14.25,13.89,-174.37,1
658.31,14.25,13.89,-174.37,1
659.44,14.25,13.89,-172.5,1
660.58,14.32,14.65,-172.5,1
661.78,14.32,14.65,-172.5,1
662.91,14.32,14.65,-172.5,1
664.05,14.32,14.65,-174.37,1
665.21,14.32,14.65,-174.37,1
666.35,14.39,12.55,-174.37,1
667.49,14.39,12.55,-176.25,1
668.62,14.39,12.55,-176.25,1
669.76,14.39,12.55,-176.25,1
670.9,14.46,14.06,-176.25,1
672.06,14.46,14.06,-176.25,1
673.2,14.46,14.06,-176.25,1
674.35,14.46,14.06,-176.25,1
675.49,14.52,14.27,-174.37,1
676.62,14.52,14.27,-174.37,1
677.78,14.52,14.27,-174.37,1
678.92,14.52,14.27,-174.37,1
680.07,14.52,14.27,-172.5,1
681.21,14.59,12.23,-172.5,1
682.34,14.59,12.23,-172.5,1
683.47,14.59,12.23,-172.5,1
684.62,14.59,12.23,-172.5,1
685.77,14.66,14.29,-172.5,1
686.93,14.66,14.29,-172.5,1
688.18,14.66,14.29,-174.37,1
689.32,14.66,14.29,-174.37,1
690.5,14.66,14.29,-174.37,1
691.65,14.73,12.64,-174.37,1
692.8,14.73,12.64,-174.37,1
693.94,14.73,12.64,-174.37,1
695.07,14.73,12.64,-172.5,1
696.21,14.79,13.91,-172.5,1
697.35,14.79,13.91,-172.5,1
698.49,14.79,13.91,-172.5,1
699.65,14.79,13.91,-172.5,1
700.79,14.86,13.59,-172.5,1
701.93,14.86,13.59,-172.5,1
703.11,14.86,13.59,-174.37,1
704.24,14.86,13.59,-174.37,1
705.4,14.86,13.59,-174.37,1
706.54,14.92,12.47,-174.37,1
707.68,14.92,12.47,-176.25,1
708.82,14.92,12.47,-176.25,1
709.95,14.92,12.47,-176.25,1
711.09,14.99,13.73,-172.5,1
712.26,14.99,13.73,-172.5,1
713.39,14.99,13.73,-172.5,1
714.54,14.99,13.73,-172.5,1
715.68,14.99,13.73,-174.37,1
716.81,15.05,12.01,-174.37,1
717.95,15.05,12.01,-174.37,1
719.14,15.05,12.01,-174.37,1
720.32,15.05,12.01,-174.37,1
721.46,15.12,13.69,-174.37,1
722.61,15.12,13.69,-174.37,1
723.74,15.12,13.69,-172.5,1
724.88,15.12,13.69,-172.5,1
726.05,15.18,13.4,-172.5,1
727.18,15.18,13.4,-172.5,1
728.32,15.18,13.4,-172.5,1
729.49,15.18,13.4,-172.5,1
730.63,15.18,13.4,-172.5,1
731.77,15.25,12.07,-172.5,1
732.92,15.25,12.07,-172.5,1
734.05,15.25,12.07,-172.5,1
735.2,15.25,12.07,-170.62,1
736.34,15.31,13.84,-170.62,1
737.5,15.31,13.84,-170.62,1
738.64,15.31,13.84,-174.37,1
739.77,15.31,13.84,-174.37,1
740.92,15.38,12.09,-174.37,1
742.05,15.38,12.09,-174.37,1
743.19,15.38,12.09,-174.37,1
744.32,15.38,12.09,-174.37,1
745.46,15.38,12.09,-174.37,1
746.6,15.44,13.25,-174.37,1
747.75,15.44,13.25,-172.5,1
748.88,15.44,13.25,-172.5,1
750.04,15.44,13.25,-172.5,1
751.19,15.5,13.69,-174.37,1
752.33,15.5,13.69,-174.37,1
753.47,15.5,13.69,-174.37,1
754.6,15.5,13.69,-174.37,1
755.73,15.57,12.01,-174.37,1
756.87,15.57,12.01,-174.37,1
758,15.57,12.01,-174.37,1
759.14,15.57,12.01,-172.5,1
760.28,15.57,12.01,-172.5,1
761.41,15.63,13.08,-172.5,1
762.56,15.63,13.08,-172.5,1
763.7,15.63,13.08,-172.5,1
764.84,15.63,13.08,-172.5,1
765.99,15.69,11.91,-172.5,1
767.16,15.69,11.91,-172.5,1
768.34,15.69,11.91,-172.5,1
769.47,15.69,11.91,-172.5,1
770.62,15.76,13.21,-170.62,1
771.75,15.76,13.21,-170.62,1
772.9,15.76,13.21,-170.62,1
774.03,15.76,13.21,-170.62,1
775.16,15.76,13.21,-172.5,1
776.3,15.82,12.57,-172.5,1
777.43,15.82,12.57,-172.5,1
778.56,15.82,12.57,-172.5,1
779.7,15.82,12.57,-172.5,1
780.84,15.88,11.62,-172.5,1
781.98,15.88,11.62,-172.5,1
783.15,15.88,11.62,-172.5,1
784.42,15.88,11.62,-172.5,1
785.55,15.94,12.93,-172.5,1
786.69,15.94,12.93,-166.87,1
787.82,15.94,12.93,-166.87,1
788.96,15.94,12.93,-166.87,1
790.09,15.94,12.93,-166.87,1
791.23,16,11.34,-168.75,1
792.36,16,11.34,-168.75,1
793.51,16,11.34,-168.75,1
794.65,16,11.34,-172.5,1
795.84,16.06,13.04,-172.5,1
796.98,16.06,13.04,-172.5,1
798.12,16.06,13.04,-172.5,1
799.27,16.06,13.04,-174.37,1
800.4,16.13,13,-174.37,1
801.54,16.13,13,-174.37,1
802.67,16.13,13,-170.62,1
803.82,16.13,13,-170.62,1
804.99,16.13,13,-170.62,1
806.12,16.19,11.24,-170.62,1
807.27,16.19,11.24,-172.5,1
808.41,16.19,11.24,-172.5,1
809.54,16.19,11.24,-172.5,1
810.69,16.25,12.89,-170.62,1
811.84,16.25,12.89,-170.62,1
812.98,16.25,12.89,-170.62,1
814.12,16.25,12.89,-170.62,1
815.25,16.25,12.89,-172.5,1
816.39,16.31,11.4,-172.5,1
817.52,16.31,11.4,-172.5,1
818.66,16.31,11.4,-172.5,1
819.82,16.31,11.4,-172.5,1
820.97,16.37,12.55,-172.5,1
822.1,16.37,12.55,-172.5,1
823.25,16.37,12.55,-172.5,1
824.4,16.37,12.55,-172.5,1
825.54,16.37,12.55,-172.5,1
826.69,16.43,11.02,-170.62,1
827.83,16.43,11.02,-170.62,1
828.97,16.43,11.02,-170.62,1
830.11,16.43,11.02,-170.62,1
831.26,16.49,12.53,-172.5,1
832.39,16.49,12.53,-172.5,1
833.56,16.49,12.53,-172.5,1
834.75,16.49,12.53,-168.75,1
835.89,16.55,12.61,-168.75,1
837.22,16.55,12.61,-168.75,1
838.36,16.55,12.61,-172.5,1
839.49,16.55,12.61,-172.5,1
840.65,16.61,12.54,-172.5,1
841.78,16.61,12.54,-172.5,1
