time,theta_b,dtheta_b,dtheta_w,action
617.73,0.67,-0.24,30.07,0.00
622.80,0.67,-0.07,30.25,0.00
627.87,0.67,-0.11,29.42,0.00
632.94,0.67,-0.07,37.05,0.00
638.01,0.67,-0.31,27.18,0.00
643.07,0.67,-0.22,26.78,0.00
648.14,0.67,-0.10,35.43,0.00
653.21,0.67,-0.01,28.82,0.00
658.28,0.67,-0.14,28.60,0.00
663.33,0.67,-0.02,30.12,0.00
668.40,0.66,-0.11,18.14,0.00
673.47,0.66,-0.03,35.78,0.00
678.54,0.66,-0.45,32.45,0.00
683.57,0.66,-0.14,28.07,0.00
688.60,0.66,-0.16,24.78,0.00
693.67,0.66,-0.18,18.69,0.00
698.74,0.66,-0.40,37.75,0.00
703.81,0.66,-0.30,35.12,0.00
708.84,0.66,-0.13,27.88,0.00
713.88,0.65,-0.40,30.72,0.00
718.94,0.65,-0.39,21.47,0.00
724.01,0.65,-0.30,35.72,0.00
729.08,0.65,-0.14,33.89,0.00
734.15,0.65,-0.15,36.73,0.00
739.22,0.65,-0.19,41.84,0.00
744.29,0.65,-0.28,38.17,0.00
749.36,0.65,-0.24,35.71,0.00
754.43,0.64,-0.23,29.74,0.00
759.50,0.64,-0.15,25.67,0.00
764.58,0.64,-0.18,25.88,0.00
769.65,0.64,-0.10,42.63,0.00
774.72,0.64,-0.05,35.32,0.00
779.78,0.64,-0.28,37.05,0.00
784.85,0.64,0.00,15.94,0.00
789.92,0.64,-0.03,33.89,0.00
794.99,0.64,-0.22,38.11,0.00
800.06,0.64,0.02,22.29,0.00
805.13,0.64,-0.32,84.56,1.00
810.21,0.64,-0.32,85.84,1.00
815.27,0.64,-0.16,72.05,0.00
820.34,0.64,-0.30,80.85,1.00
825.37,0.63,-0.37,65.21,0.00
830.45,0.63,-0.42,27.06,0.00
835.47,0.63,-0.20,41.48,0.00
840.52,0.63,-0.33,46.61,0.00
845.55,0.63,-0.20,28.67,0.00
850.61,0.63,-0.41,28.47,0.00
855.68,0.62,-0.34,26.69,0.00
860.75,0.62,-0.30,41.27,0.00
865.82,0.62,-0.04,22.98,0.00
870.85,0.62,0.05,35.54,0.00
875.92,0.62,-0.20,29.54,0.00
880.94,0.62,-0.15,23.80,0.00
885.98,0.62,-0.24,26.59,0.00
891.05,0.62,-0.09,43.46,0.00
896.12,0.62,0.06,29.15,0.00
901.20,0.62,-0.09,37.76,0.00
906.27,0.62,-0.15,31.67,0.00
911.34,0.62,-0.20,24.35,0.00
916.40,0.62,0.06,42.35,0.00
921.47,0.62,-0.13,19.30,0.00
926.54,0.62,-0.21,25.49,0.00
931.61,0.61,-0.32,32.17,0.00
936.68,0.61,-0.19,25.10,0.00
941.75,0.61,-0.15,33.56,0.00
946.82,0.61,-0.36,31.13,0.00
951.88,0.61,-0.37,32.81,0.00
956.95,0.61,-0.31,41.98,0.00
962.02,0.60,-0.35,48.87,0.00
967.09,0.60,-0.13,38.15,0.00
972.16,0.60,-0.25,35.47,0.00
977.22,0.60,-0.21,33.57,0.00
982.29,0.60,-0.10,36.83,0.00
987.36,0.60,-0.08,38.72,0.00
992.43,0.60,-0.12,31.76,0.00
997.50,0.60,0.05,30.45,0.00
1002.57,0.60,-0.15,37.53,0.00
1007.64,0.60,-0.12,38.18,0.00
1012.71,0.60,0.03,34.66,0.00
1017.78,0.60,-0.13,44.52,0.00
1022.85,0.60,-0.11,33.17,0.00
1027.92,0.60,-0.20,42.90,0.00
1032.98,0.60,-0.12,41.43,0.00
1038.05,0.60,-0.25,29.31,0.00
1043.12,0.59,-0.27,40.65,0.00
1048.16,0.59,-0.09,29.71,0.00
1053.20,0.59,-0.36,33.68,0.00
1058.27,0.59,-0.35,27.56,0.00
1063.32,0.59,-0.06,29.15,0.00
1068.36,0.59,-0.20,31.44,0.00
1073.43,0.59,-0.08,24.10,0.00
1078.47,0.59,-0.09,38.75,0.00
1083.55,0.59,-0.34,31.68,0.00
1088.61,0.59,0.09,27.91,0.00
1093.64,0.59,-0.11,31.97,0.00
1098.71,0.58,-0.34,49.08,0.00
1103.74,0.58,-0.11,27.07,0.00
1108.81,0.58,-0.23,56.97,0.00
1113.88,0.58,-0.00,38.11,0.00
1118.92,0.58,0.12,26.85,0.00
1123.96,0.58,-0.38,38.86,0.00
1129.03,0.58,-0.14,47.79,0.00
1134.10,0.58,-0.08,43.83,0.00
1139.17,0.58,-0.31,30.21,0.00
1144.24,0.58,-0.28,35.12,0.00
1149.31,0.58,-0.16,30.90,0.00
1154.38,0.58,-0.29,42.26,0.00
1159.44,0.57,-0.12,24.31,0.00
1164.51,0.57,-0.39,19.83,0.00
1169.58,0.57,-0.19,28.02,0.00
1174.65,0.57,-0.16,25.72,0.00
1179.72,0.57,-0.20,36.21,0.00
1184.79,0.57,-0.08,26.78,0.00
1189.86,0.57,-0.12,25.21,0.00
1194.93,0.57,-0.02,39.38,0.00
1200.00,0.57,-0.25,24.32,0.00
1205.07,0.57,-0.15,31.58,0.00
1210.14,0.57,-0.02,36.32,0.00
1215.21,0.57,-0.08,32.97,0.00
1220.28,0.57,-0.23,40.01,0.00
1225.35,0.56,-0.24,24.42,0.00
1230.42,0.56,-0.25,35.25,0.00
1235.48,0.56,-0.48,52.72,0.00
1240.56,0.56,-0.48,22.20,0.00
1245.62,0.56,0.51,23.94,0.00
1250.66,0.57,1.16,33.62,0.00
1255.73,0.58,3.26,24.28,0.00
1260.78,0.60,3.59,43.03,0.00
1265.80,0.63,5.44,21.38,0.00
1270.88,0.68,11.10,41.56,0.00
1275.91,0.67,-4.79,45.35,0.00
1280.97,0.63,-8.75,28.55,0.00
1286.04,0.55,-14.30,28.32,0.00
1291.09,0.55,-14.30,25.82,0.00
1296.16,0.35,-24.23,32.86,0.00
1301.23,0.22,-25.36,42.59,-1.00
1306.30,0.07,-29.14,18.86,-1.00
1311.38,-0.09,-32.52,24.91,-1.00
1316.45,-0.28,-36.15,38.25,-1.00
1321.51,-0.48,-39.82,21.11,-1.00
1326.58,-0.70,-48.07,30.21,-1.00
1331.66,-0.93,-45.42,40.71,-1.00
1336.73,-1.18,-48.17,23.19,-1.00
1341.81,-1.43,-50.65,44.68,-1.00
1346.88,-1.70,-53.12,40.71,0.00
1351.95,-1.99,-55.95,25.59,0.00
1357.02,-2.29,-65.35,38.62,0.00
1362.09,-2.61,-62.17,108.98,0.00
1367.16,-2.95,-65.78,119.30,0.00
1372.23,-3.31,-70.27,111.85,0.00
1377.30,-3.69,-74.64,19.77,0.00
1382.36,-4.09,-88.89,27.54,0.00
1387.43,-4.52,-83.57,51.96,0.00
1392.50,-4.97,-88.98,20.32,0.00
1397.58,-5.45,-93.66,48.44,-1.00
1402.66,-5.95,-98.46,25.13,-1.00
1407.73,-6.48,-114.34,19.24,-1.00
1412.81,-7.02,-105.71,37.08,-1.00
1417.89,-7.56,-107.50,25.93,-1.00
1422.96,-8.12,-108.51,40.30,-1.00
1428.04,-8.67,-107.34,39.75,-1.00
1433.12,-9.22,-107.89,46.40,-1.00
1438.19,-9.77,-119.18,40.62,-1.00
1443.27,-10.31,-106.26,39.11,-1.00
1448.35,-10.85,-105.26,25.98,-1.00
1453.43,-11.38,-104.31,46.98,-1.00
1458.50,-11.91,-114.78,37.47,-1.00
1463.58,-12.44,-103.24,38.88,-1.00
1468.65,-12.97,-102.92,37.89,-1.00
1473.73,-13.53,-108.85,32.25,-1.00
1478.81,-14.08,-109.44,37.96,-1.00
1483.88,-14.62,-117.73,35.77,-1.00
1488.96,-15.10,-94.83,28.71,-1.00
1494.04,-15.51,-79.14,36.06,-1.00
1499.07,-15.81,-59.24,32.31,-1.00
1504.14,-15.99,-36.00,24.61,-1.00
1509.21,-16.06,-12.87,35.31,-1.00
1514.25,-16.02,7.52,26.80,-1.00
1519.33,-15.91,21.88,30.18,-1.00
1524.36,-15.76,29.97,43.77,-1.00
1529.43,-15.59,33.44,38.71,-1.00
1534.50,-15.43,31.55,44.68,-1.00
1539.55,-15.29,30.33,33.12,-1.00
1544.60,-15.19,20.13,70.60,-1.00
1549.67,-15.12,11.90,42.10,-1.00
1554.75,-15.11,3.26,40.07,-1.00
1559.81,-15.13,-5.81,41.65,-1.00
1564.89,-15.20,-12.88,65.23,-1.00
1569.96,-15.30,-18.37,36.82,-1.00
1575.04,-15.41,-22.68,47.61,-1.00
1580.12,-15.54,-24.62,28.50,-1.00
1585.20,-15.66,-27.77,40.52,-1.00
1590.27,-15.78,-22.99,46.86,-1.00
1595.35,-15.89,-20.46,28.28,-1.00
1600.43,-15.97,-15.86,37.25,-1.00
1605.50,-16.03,-11.50,35.68,-1.00
1610.58,-16.06,-6.81,41.02,-1.00
1615.66,-16.06,-0.97,34.72,-1.00
1620.73,-16.04,3.51,36.93,-1.00
1625.81,-16.01,6.35,23.50,-1.00
1630.88,-15.97,7.97,46.89,-1.00
1635.96,-15.93,8.18,29.30,-1.00
1641.04,-15.89,8.50,27.64,-1.00
1646.12,-15.86,5.41,36.77,-1.00
1651.19,-15.85,2.60,34.11,-1.00
1656.27,-15.84,1.49,36.77,-1.00
1661.35,-15.83,1.37,42.54,-1.00
1666.44,-15.82,1.88,39.07,-1.00
1671.51,-15.82,1.88,33.04,-1.00
1676.59,-15.81,1.81,41.47,-1.00
1681.67,-15.80,2.80,36.50,-1.00
1686.74,-15.76,3.98,39.38,-1.00
1691.82,-15.74,4.35,43.72,-1.00
1696.90,-15.72,4.32,44.07,-1.00
1701.98,-15.70,3.52,44.13,-1.00
1707.06,-15.69,2.34,33.83,-1.00
1712.13,-15.69,0.54,34.57,-1.00
1717.21,-15.69,-1.51,44.55,-1.00
1722.29,-15.71,-3.57,30.90,-1.00
1727.38,-15.74,-5.36,47.89,-1.00
1732.45,-15.77,-6.37,36.64,-1.00
1737.53,-15.80,-4.57,37.87,-1.00
1742.61,-15.81,-3.88,43.56,-1.00
1747.68,-15.82,-1.99,45.50,-1.00
1752.72,-15.83,-0.43,32.01,-1.00
1757.76,-15.82,0.69,41.73,-1.00
1762.84,-15.81,1.65,35.53,-1.00
1767.92,-15.81,1.45,47.19,-1.00
1772.97,-15.80,1.07,40.20,-1.00
1778.01,-15.80,0.24,23.18,-1.00
1783.06,-15.80,-0.76,64.46,-1.00
1788.14,-15.81,-2.14,36.54,-1.00
1793.22,-15.83,-2.95,44.63,-1.00
1798.30,-15.85,-3.39,38.78,-1.00
1803.33,-15.87,-4.41,37.64,-1.00
1808.41,-15.89,-3.82,39.06,-1.00
1813.48,-15.91,-3.86,38.47,-1.00
1818.55,-15.92,-3.55,38.26,-1.00
1823.58,-15.94,-2.81,43.94,-1.00
1828.66,-15.95,-2.10,30.58,-1.00
1833.74,-15.96,-1.99,41.92,-1.00
1838.82,-15.97,-1.67,30.83,-1.00
1843.90,-15.97,-1.60,33.59,-1.00
1848.97,-15.98,-1.51,38.18,-1.00
1854.05,-15.99,-1.85,41.56,-1.00
1859.13,-16.00,-2.41,47.84,-1.00
1864.20,-16.02,-2.57,54.41,-1.00
1869.28,-16.03,-2.78,42.43,-1.00
1874.35,-16.05,-3.17,55.80,-1.00
1879.43,-16.07,-4.01,64.04,-1.00
1884.51,-16.08,-3.59,34.03,-1.00
1889.58,-16.10,-3.27,49.47,-1.00
1894.66,-16.12,-3.05,43.92,-1.00
1899.74,-16.13,-2.69,30.48,-1.00
1904.81,-16.14,-2.67,40.22,-1.00
1909.89,-16.15,-2.17,38.53,-1.00
1914.96,-16.16,-2.04,32.87,-1.00
1920.04,-16.17,-1.66,41.04,-1.00
1925.12,-16.18,-1.28,33.00,-1.00
1930.19,-16.18,-1.12,33.86,-1.00
1935.27,-16.19,-0.90,47.28,-1.00
1940.35,-16.19,-0.89,32.39,-1.00
1945.42,-16.20,-0.78,32.96,-1.00
1950.50,-16.20,-0.70,42.72,-1.00
1955.57,-16.20,-1.05,31.14,-1.00
1960.65,-16.21,-1.38,46.12,-1.00
1965.73,-16.22,-1.50,38.37,-1.00
1970.80,-16.23,-1.67,22.12,-1.00
1975.88,-16.24,-1.83,47.47,-1.00
1980.96,-16.25,-2.43,47.90,-1.00
1986.03,-16.26,-2.07,31.44,-1.00
1991.11,-16.27,-2.23,34.65,-1.00
1996.18,-16.28,-2.10,27.98,-1.00
2001.27,-16.29,-2.04,36.39,-1.00
2006.35,-16.30,-1.99,61.87,-1.00
2011.42,-16.31,-1.69,24.39,-1.00
2016.50,-16.32,-1.42,33.21,-1.00
2021.53,-16.32,-1.36,34.80,-1.00
2026.57,-16.33,-1.38,32.21,-1.00
2031.65,-16.34,-1.40,43.79,-1.00
2036.73,-16.34,-1.32,49.44,-1.00
2041.77,-16.35,-1.44,32.52,-1.00
2046.82,-16.36,-1.75,52.99,-1.00
2051.89,-16.37,-2.04,24.13,-1.00
2056.92,-16.40,-2.83,39.40,-1.00
2061.95,-16.40,-2.83,44.57,-1.00
2067.01,-16.41,-2.46,28.29,-1.00
2072.09,-16.42,-3.01,41.68,-1.00
2077.12,-16.45,-3.24,33.06,-1.00
2082.20,-16.47,-2.80,37.39,-1.00
2087.28,-16.48,-2.35,45.34,-1.00
2092.36,-16.49,-2.09,26.24,-1.00
2097.43,-16.50,-2.03,36.73,-1.00
2102.51,-16.51,-1.82,43.36,-1.00
2107.58,-16.52,-1.27,42.33,-1.00
2112.66,-16.52,-1.05,37.97,-1.00
2117.74,-16.53,-1.00,30.73,-1.00
2122.82,-16.53,-0.84,38.29,-1.00
2127.89,-16.54,-1.04,41.53,-1.00
2132.97,-16.54,-1.73,33.22,-1.00
2138.06,-16.56,-2.60,30.60,-1.00
2143.13,-16.57,-3.13,37.16,-1.00
2148.21,-16.59,-4.02,27.60,-1.00
2153.29,-16.61,-4.05,54.20,-1.00
2158.36,-16.63,-4.04,32.50,-1.00
2163.44,-16.65,-3.75,40.01,-1.00
2168.51,-16.67,-3.79,34.95,-1.00
2173.59,-16.68,-2.63,34.75,-1.00
2178.67,-16.69,-1.93,43.21,-1.00
2183.74,-16.70,-1.43,53.90,-1.00
2188.82,-16.71,-1.08,34.75,-1.00
2193.90,-16.71,-0.72,36.42,-1.00
2198.97,-16.71,-0.45,45.07,-1.00
2204.02,-16.72,-0.48,39.60,-1.00
2209.07,-16.72,-0.63,48.43,-1.00
2214.15,-16.72,-0.83,38.46,-1.00
2219.21,-16.73,-1.39,36.69,-1.00
2224.28,-16.74,-2.22,46.67,-1.00
2229.36,-16.76,-3.13,37.76,-1.00
2234.41,-16.78,-4.38,32.43,-1.00
2239.46,-16.80,-4.53,43.52,-1.00
2244.51,-16.82,-4.75,33.43,-1.00
2249.59,-16.85,-5.29,58.83,-1.00
2254.67,-16.88,-5.39,32.80,-1.00
2259.74,-16.91,-6.78,37.25,-1.00
2264.81,-16.94,-5.69,42.30,-1.00
2269.89,-16.97,-5.85,31.85,-1.00
2274.96,-17.00,-5.84,43.52,-1.00
2280.04,-17.03,-6.46,41.64,-1.00
2285.12,-17.06,-5.39,43.82,-1.00
2290.20,-17.08,-5.32,50.59,-1.00
2295.27,-17.11,-5.04,41.53,-1.00
2300.35,-17.13,-4.81,43.27,-1.00
2305.38,-17.16,-4.82,49.07,-1.00
2310.45,-17.18,-3.93,36.61,-1.00
2315.53,-17.19,-3.33,53.13,-1.00
2320.60,-17.21,-2.80,45.93,-1.00
2325.68,-17.22,-2.41,36.25,-1.00
2330.76,-17.23,-2.40,50.17,-1.00
2335.83,-17.24,-1.42,33.73,-1.00
2340.91,-17.25,-1.37,39.94,-1.00
2345.99,-17.25,-1.30,36.48,-1.00
2351.06,-17.26,-1.33,34.48,-1.00
2356.14,-17.27,-1.31,38.11,-1.00
2361.21,-17.27,-1.05,29.20,-1.00
2366.29,-17.28,-0.90,27.53,-1.00
2371.37,-17.28,-1.07,33.57,-1.00
2376.44,-17.29,-1.39,111.06,-1.00
2381.52,-17.29,-1.34,76.07,-1.00
2386.60,-17.30,-1.33,113.61,-1.00
2391.68,-17.31,-1.50,47.53,-1.00
2396.75,-17.32,-1.64,96.81,-1.00
2401.83,-17.33,-1.84,104.77,-1.00
2406.91,-17.33,-1.63,93.70,-1.00
2411.98,-17.34,-1.56,133.18,-1.00
2417.06,-17.35,-1.23,89.47,-1.00
2422.14,-17.35,-1.17,178.75,-1.00
2427.21,-17.36,-1.03,204.20,-1.00
2432.29,-17.36,-0.48,32.95,-1.00
2437.38,-17.36,-0.22,41.36,-1.00
2442.46,-17.36,0.02,27.87,-1.00
2447.53,-17.36,0.35,46.29,-1.00
2452.61,-17.36,0.22,27.42,-1.00
2457.69,-17.36,0.20,38.10,-1.00
2462.77,-17.36,-0.06,29.34,-1.00
2467.85,-17.36,-0.41,29.93,-1.00
2472.93,-17.36,-0.41,44.36,-1.00
2478.01,-17.36,-0.61,37.39,-1.00
2483.08,-17.37,-0.62,42.86,-1.00
2488.16,-17.37,-0.74,36.00,-1.00
2493.24,-17.37,-0.62,38.12,-1.00
2498.31,-17.38,-0.40,51.26,-1.00
2503.39,-17.38,-0.55,37.79,-1.00
2508.46,-17.38,-0.39,23.71,-1.00
2513.54,-17.38,-0.34,45.53,-1.00
2518.62,-17.38,-0.16,33.69,-1.00
2523.69,-17.39,-0.24,36.68,-1.00
2528.73,-17.39,-0.27,41.47,-1.00
2533.81,-17.39,-0.17,31.58,-1.00
2538.89,-17.39,-0.12,36.11,-1.00
2543.95,-17.39,-0.13,38.71,-1.00
2549.01,-17.39,-0.03,34.86,-1.00
2554.10,-17.39,0.41,45.93,-1.00
2559.15,-17.38,0.53,46.62,-1.00
2564.22,-17.38,0.44,40.50,-1.00
2569.26,-17.38,0.78,44.15,-1.00
2574.31,-17.37,0.75,45.71,-1.00
2579.40,-17.37,0.51,42.15,-1.00
2584.47,-17.37,0.19,48.00,-1.00
2589.55,-17.37,0.21,41.53,-1.00
2594.58,-17.37,-0.06,52.11,-1.00
2599.65,-17.37,-0.48,52.52,-1.00
2604.69,-17.37,-0.53,47.39,-1.00
2609.75,-17.38,-0.60,31.02,-1.00
2614.82,-17.38,-0.43,29.47,-1.00
2619.90,-17.38,-0.60,43.43,-1.00
2624.98,-17.38,-0.39,44.12,-1.00
2630.06,-17.39,-0.19,27.60,-1.00
2635.14,-17.39,-0.33,45.33,-1.00
2640.21,-17.39,-0.00,36.75,-1.00
2645.29,-17.39,0.08,34.42,-1.00
2650.37,-17.39,-0.06,47.89,-1.00
2655.44,-17.39,-0.23,36.28,-1.00
2660.52,-17.39,-0.40,35.20,-1.00
2665.60,-17.39,-0.52,35.03,-1.00
2670.67,-17.40,-0.59,37.34,-1.00
2675.75,-17.40,-0.31,39.83,-1.00
2680.82,-17.40,-0.14,53.77,-1.00
2685.90,-17.40,0.44,40.31,-1.00
2690.98,-17.39,0.65,50.96,-1.00
2696.05,-17.39,1.17,43.87,-1.00
2701.13,-17.38,1.44,91.05,-1.00
2706.21,-17.37,1.82,63.45,-1.00
2711.28,-17.36,2.14,39.50,-1.00
2716.36,-17.35,2.32,54.18,-1.00
2721.43,-17.34,1.90,39.09,-1.00
2726.51,-17.33,1.32,31.82,-1.00
2731.59,-17.33,0.64,51.62,-1.00
2736.66,-17.33,-0.02,38.31,-1.00
2741.74,-17.33,-0.71,27.71,-1.00
2746.82,-17.34,-1.68,38.21,-1.00
2751.88,-17.35,-1.99,41.69,-1.00
2756.96,-17.36,-2.19,31.18,-1.00
2762.04,-17.37,-2.06,52.78,-1.00
2767.11,-17.38,-2.21,44.14,-1.00
2772.19,-17.39,-1.65,41.78,-1.00
2777.26,-17.40,-1.18,51.60,-1.00
2782.34,-17.40,-0.61,32.57,-1.00
2787.42,-17.40,0.12,39.12,-1.00
2792.49,-17.40,0.31,45.04,-1.00
2797.57,-17.40,0.18,40.18,-1.00
2802.65,-17.40,0.44,31.91,-1.00
2807.73,-17.39,0.21,28.16,-1.00
2812.76,-17.39,-0.16,49.67,-1.00
2817.80,-17.40,-0.53,44.79,-1.00
2822.88,-17.40,-0.59,55.28,-1.00
2827.94,-17.40,-0.63,49.25,-1.00
2832.97,-17.41,-0.61,37.30,-1.00
2838.04,-17.41,-0.73,38.26,-1.00
2843.12,-17.41,-0.37,32.00,-1.00
2848.18,-17.41,-0.13,30.99,-1.00
2853.21,-17.41,-0.20,31.46,-1.00
2858.25,-17.41,-0.00,39.99,-1.00
2863.32,-17.41,-0.01,38.64,-1.00
2868.40,-17.41,0.12,32.68,-1.00
2873.48,-17.41,-0.06,35.82,-1.00
2878.56,-17.41,-0.12,29.51,-1.00
2883.64,-17.42,-0.22,39.04,-1.00
2888.72,-17.42,-0.30,28.54,-1.00
2893.79,-17.42,-0.58,53.95,-1.00
2898.87,-17.42,-0.31,40.36,-1.00
2903.95,-17.42,-0.31,40.32,-1.00
2909.02,-17.42,-0.27,42.46,-1.00
2914.10,-17.42,-0.01,42.22,-1.00
2919.18,-17.42,-0.02,38.00,-1.00
2924.25,-17.42,0.31,39.24,-1.00
2929.33,-17.42,0.30,33.01,-1.00
2934.41,-17.42,0.48,39.03,-1.00
2939.49,-17.42,0.34,50.04,-1.00
2944.56,-17.42,0.18,33.17,-1.00
2949.64,-17.42,0.02,31.38,-1.00
2954.72,-17.42,-0.11,47.53,-1.00
2959.79,-17.42,-0.26,32.77,-1.00
2964.87,-17.42,-0.52,34.29,-1.00
2969.95,-17.42,-0.74,37.76,-1.00
2975.02,-17.43,-0.80,36.71,-1.00
2980.10,-17.43,-0.72,51.30,-1.00
2985.19,-17.44,-0.79,52.43,-1.00
2990.26,-17.44,-0.85,40.96,-1.00
2995.34,-17.44,-0.84,64.50,-1.00
3000.42,-17.45,-0.79,46.04,-1.00
3005.49,-17.45,-0.54,38.17,-1.00
3010.57,-17.45,-0.60,46.61,-1.00
3015.65,-17.46,-0.71,39.22,-1.00
3020.72,-17.46,-1.11,32.45,-1.00
3025.80,-17.47,-1.07,28.37,-1.00
3030.88,-17.47,-1.05,55.15,-1.00
3035.95,-17.48,-1.17,39.67,-1.00
3041.03,-17.49,-1.30,35.30,-1.00
3046.10,-17.49,-1.39,29.64,-1.00
3051.18,-17.50,-1.22,42.65,-1.00
3056.25,-17.50,-1.07,39.42,-1.00
3061.33,-17.51,-1.07,31.12,-1.00
3066.41,-17.51,-0.95,52.03,-1.00
3071.48,-17.52,-0.90,44.11,-1.00
3076.56,-17.52,-0.85,40.24,-1.00
3081.59,-17.53,-0.70,36.23,-1.00
3086.63,-17.53,-0.73,42.23,-1.00
3091.71,-17.53,-0.66,32.31,-1.00
3096.76,-17.54,-1.01,40.71,-1.00
3101.81,-17.54,-0.81,38.08,-1.00
3106.85,-17.55,-0.64,38.41,-1.00
3111.88,-17.55,-0.62,44.98,-1.00
